Patient,Class,Cell_type,Cell_subtype,dataset,ELAVL4__mean,GBP2__mean,GBP5__mean,CHI3L1__mean,NID1__mean,CD8A__mean,CD8B__mean,FAP__mean,COL3A1__mean,FN1__mean,FBLN2__mean,GAP43__mean,CP__mean,UCHL1__mean,CXCL1__mean,CXCL2__mean,CXCL9__mean,CXCL10__mean,SPP1__mean,SLC1A3__mean,IER3__mean,VNN1__mean,SOD2__mean,IL6__mean,STEAP4__mean,TIMP1__mean,PLP1__mean,IL13RA2__mean,CEBPD__mean,LCN2__mean,IFITM1__mean,SAA2__mean,SAA1__mean,FTH1__mean,CXCL12__mean,PRF1__mean,CD163__mean,IFNG__mean,GZMB__mean,LGALS3__mean,ARG2__mean,MT2A__mean,NDRG4__mean,HP__mean,TUBB3__mean,CD68__mean,NOS2__mean,CCL2__mean,CCL7__mean,CCL11__mean,CSF3__mean,COL1A1__mean,SLPI__mean,ELAVL3__mean,APOE__mean,SOX10__mean,S100B__mean,ELAVL4__pct_detected,GBP2__pct_detected,GBP5__pct_detected,CHI3L1__pct_detected,NID1__pct_detected,CD8A__pct_detected,CD8B__pct_detected,FAP__pct_detected,COL3A1__pct_detected,FN1__pct_detected,FBLN2__pct_detected,GAP43__pct_detected,CP__pct_detected,UCHL1__pct_detected,CXCL1__pct_detected,CXCL2__pct_detected,CXCL9__pct_detected,CXCL10__pct_detected,SPP1__pct_detected,SLC1A3__pct_detected,IER3__pct_detected,VNN1__pct_detected,SOD2__pct_detected,IL6__pct_detected,STEAP4__pct_detected,TIMP1__pct_detected,PLP1__pct_detected,IL13RA2__pct_detected,CEBPD__pct_detected,LCN2__pct_detected,IFITM1__pct_detected,SAA2__pct_detected,SAA1__pct_detected,FTH1__pct_detected,CXCL12__pct_detected,PRF1__pct_detected,CD163__pct_detected,IFNG__pct_detected,GZMB__pct_detected,LGALS3__pct_detected,ARG2__pct_detected,MT2A__pct_detected,NDRG4__pct_detected,HP__pct_detected,TUBB3__pct_detected,CD68__pct_detected,NOS2__pct_detected,CCL2__pct_detected,CCL7__pct_detected,CCL11__pct_detected,CSF3__pct_detected,COL1A1__pct_detected,SLPI__pct_detected,ELAVL3__pct_detected,APOE__pct_detected,SOX10__pct_detected,S100B__pct_detected,n_cells
KUL01,Border,B cells,CD19+CD20+ B,GSE144735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862691823125545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9890808623558867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1044456041598627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063738869310825,0.0,0.59807171722878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2
KUL01,Border,B cells,IgG+ Plasma,GSE144735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281665172862833,0.0,0.0,0.0,0.30278408500964243,0.0,0.0,1.2707205054280761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281903227753916,0.0,0.0,0.30278408500964243,0.0,0.30278408500964243,1.2707205054280761,0.0,1.4170950143632066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640926265404759,0.0,0.0,0.3381421803951166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2
KUL01,Border,B cells,Unknown,GSE144735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14784186173366134,0.0,0.0,0.0,0.0,0.15561800481241908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034598665460804,0.0,0.0,0.0,3.873698983832074,0.0,0.0,0.0,0.0,3.793646549847857,0.9856360793051357,0.0,0.44369017878137135,0.0,0.0,0.0,1.117082221275007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31104884752571904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,6
KUL01,Border,B cells,Unspecified Plasma,GSE144735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155804391824426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
KUL01,Border,Epithelial cells,Epithelial cells,GSE144735,0.0,0.15267304736688386,0.004006357744834011,0.014784198923442746,0.004796559098282992,0.005453736847326761,0.0046008284772486386,0.021186642235378184,0.09994156604173018,0.08337690974376362,0.005521158694713238,0.0,0.0002405515345406379,0.00047955289820668715,0.26301441030563166,0.13115226439448271,0.003480895742115384,0.01893055188897148,0.20303650430871212,0.0019490688742611053,0.34763473289086055,0.03610451603504955,0.5037883405825239,0.005657896701998171,0.0185195552279642,2.0377463874539337,0.0,0.0027797648319306343,0.09322618721846683,1.808211869687197,0.24677793670560574,0.06844199390663863,0.10429967337391197,3.7642436165822573,0.008101526425725036,0.0038632141249095964,0.005763550264965028,0.0026016552820528316,0.02054107283943021,2.9809497124461632,0.015693520088091845,0.5916117450573634,0.003426376690967678,0.0005315710515964306,0.005101372732598942,0.2456343790582465,0.00728900869832886,0.05349381604787844,0.0029127400852144492,0.0031335017286682207,0.0018420948468876454,0.13774415665903547,1.847239672568955,0.0009479249531518681,0.2044855971731892,0.0,0.0037825775129970846,0.0,0.25499092558983666,0.0054446460980036296,0.02722323049001815,0.009981851179673321,0.011796733212341199,0.009981851179673321,0.045372050816696916,0.1823956442831216,0.12613430127041741,0.008166969147005444,0.0,0.0009074410163339383,0.0009074410163339383,0.29038112522686027,0.17150635208711434,0.008166969147005444,0.020871143375680582,0.323956442831216,0.004537205081669692,0.4382940108892922,0.06261343012704174,0.5871143375680581,0.017241379310344827,0.03357531760435572,0.9246823956442831,0.0,0.003629764065335753,0.18874773139745918,0.8475499092558983,0.34754990925589835,0.09891107078039928,0.12341197822141561,0.9954627949183303,0.016333938294010888,0.010889292196007259,0.011796733212341199,0.0054446460980036296,0.041742286751361164,0.9773139745916516,0.03539019963702359,0.5653357531760436,0.007259528130671506,0.0018148820326678765,0.010889292196007259,0.3393829401088929,0.016333938294010888,0.09618874773139746,0.003629764065335753,0.008166969147005444,0.003629764065335753,0.24591651542649728,0.8747731397459165,0.0009074410163339383,0.3248638838475499,0.0,0.008166969147005444,1102
KUL01,Border,Mast cells,Mast cells,GSE144735,0.0,0.7876766366352363,0.19508853728003164,0.0,0.0,0.0,0.0,0.0,0.0,0.38636887507180306,0.0,0.0,0.0,0.0,0.0,0.19508853728003164,0.0,0.0,0.19508853728003164,0.0,0.19508853728003164,0.13602901112038998,0.0,0.0,0.0,1.338899450303752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647931689503767,0.0,0.0,0.0,0.0,0.0,2.292709485992924,0.0,1.8466481598112032,0.0,0.0,0.0,0.29993582819472736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35871543557596214,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,6
KUL01,Border,Myeloids,Anti-inflammatory,GSE144735,0.0,0.2628534447530071,0.14164214859450777,0.0,0.022090834850596375,0.0,0.0,0.027439644568757113,0.04974108988974399,0.2847305614314405,0.0,0.0,0.0,0.0,0.28860404700306097,0.6785371990630491,0.23539821897276356,0.21257144438463443,0.6541726095339534,0.48890956809144687,1.1936190167236715,0.07129690374033161,1.8050998105149816,0.03036251053839533,0.0,1.76082349339916,0.0,0.0,1.0099553864071529,0.37653153983508125,0.023789969080885254,0.0,0.024805421199058052,5.191149960624543,0.5282163760674625,0.021744765178533486,1.4645112067755113,0.0,0.05695709363331786,1.597069011904755,0.0,2.7646556394990256,0.0,0.0,0.0,2.0662906342251306,0.0,0.3306052915677798,0.0,0.04313711295157232,0.0,0.20758763811260939,0.23462313234345997,0.0,2.253403946432055,0.0,0.07053429328081201,0.0,0.23684210526315788,0.13157894736842105,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.05263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0,0.21052631578947367,0.4473684210526316,0.13157894736842105,0.10526315789473684,0.34210526315789475,0.39473684210526316,0.7105263157894737,0.07894736842105263,0.8157894736842105,0.02631578947368421,0.0,0.9210526315789473,0.0,0.0,0.6842105263157895,0.34210526315789475,0.02631578947368421,0.0,0.02631578947368421,1.0,0.39473684210526316,0.02631578947368421,0.9473684210526315,0.0,0.02631578947368421,0.8421052631578947,0.0,1.0,0.0,0.0,0.0,0.9473684210526315,0.0,0.21052631578947367,0.0,0.02631578947368421,0.0,0.21052631578947367,0.23684210526315788,0.0,0.6842105263157895,0.0,0.07894736842105263,38
KUL01,Border,Myeloids,Pro-inflammatory,GSE144735,0.0,0.45657231209558824,0.5064621682450938,0.031648490522898004,0.04651815360613438,0.0,0.0,0.0,0.029705226644503775,0.4340852430628147,0.0,0.0,0.0,0.0,0.182989163481698,0.8773073242228148,0.12012191349899864,0.2806150950019009,0.5833533957186854,0.35746836835088963,1.6605381411895357,0.04256007902474146,1.8544858873882906,0.013776424881646168,0.12406398755396343,2.7537181042204537,0.0,0.0,0.8272896755260163,0.19349184592010527,0.1176039457357396,0.010890007452183735,0.0,5.3023907566730015,0.0323193616579351,0.012171440412046543,0.7810141071372704,0.0,0.0,1.6513519927513682,0.0,3.0875281144140216,0.0,0.04910357737095066,0.0,1.8477570298786914,0.0,0.18914929400691022,0.0,0.028985987254688518,0.0,0.13386002552430193,0.33870499829692136,0.0,0.6385345338407306,0.0,0.0688025483905895,0.0,0.3888888888888889,0.4,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.044444444444444446,0.26666666666666666,0.0,0.0,0.0,0.0,0.15555555555555556,0.5111111111111111,0.05555555555555555,0.14444444444444443,0.3,0.3111111111111111,0.8777777777777778,0.044444444444444446,0.9111111111111111,0.011111111111111112,0.1,0.9666666666666667,0.0,0.0,0.6444444444444445,0.2222222222222222,0.13333333333333333,0.011111111111111112,0.0,1.0,0.03333333333333333,0.022222222222222223,0.5666666666666667,0.0,0.0,0.8777777777777778,0.0,0.9333333333333333,0.0,0.044444444444444446,0.0,0.9111111111111111,0.0,0.12222222222222222,0.0,0.022222222222222223,0.0,0.16666666666666666,0.3,0.0,0.3333333333333333,0.0,0.07777777777777778,90
KUL01,Border,Myeloids,Proliferating,GSE144735,0.0,0.3898388372060553,0.2578205832817242,0.13691613202919786,0.057252107204846255,0.0,0.0,0.0,0.2090048134561703,0.21854660681513696,0.0,0.0,0.0,0.02990495973190883,0.48627431799141474,0.794468822645473,0.2564362733542371,0.1786062512142196,0.9798959297228798,0.40471341688097057,1.3963713384127054,0.12417375957703772,1.7039371913459123,0.04129604388297478,0.034559277131944045,1.9047555883684177,0.0,0.0,0.7358860377158862,0.20100986289476352,0.19335673399322467,0.055455548185913243,0.030811032620026078,5.313967973878577,0.35154415187187765,0.0,1.2138490537135698,0.0,0.01794331182155858,2.137763457195785,0.0,2.280636039675854,0.0,0.0,0.0,2.368186775809309,0.0,0.7837978165681341,0.019213919223051185,0.0,0.0,0.05846120196214111,0.2265891582306749,0.0,3.239373644412758,0.0,0.26586946432674274,0.0,0.52,0.32,0.2,0.08,0.0,0.0,0.0,0.28,0.2,0.0,0.0,0.0,0.04,0.32,0.56,0.16,0.12,0.56,0.48,0.92,0.16,0.88,0.08,0.04,0.96,0.0,0.0,0.72,0.28,0.2,0.08,0.04,1.0,0.32,0.0,0.96,0.0,0.04,1.0,0.0,0.92,0.0,0.0,0.0,1.0,0.0,0.44,0.04,0.0,0.0,0.12,0.28,0.0,0.88,0.0,0.16,25
KUL01,Border,Myeloids,SPP1+A,GSE144735,0.0,0.2278679491601456,0.297305915922667,0.0,0.02316356011598554,0.0,0.0,0.0,0.11422264830764815,0.2722021910222596,0.0,0.0,0.0,0.0,1.2719893375417608,1.6872782293188588,0.0,0.016212686804224177,2.435466772992758,0.24414234776053276,2.5665250962667,0.028079271747860696,3.5956656025524083,0.21526000716031923,0.06522848697361334,3.8114323800199745,0.0,0.0,0.4585293047515797,0.278121494285841,0.040878213570218605,0.0,0.02957930267359279,6.673116502143693,0.0,0.0,0.28379582427600963,0.0,0.07369538023933137,1.8032723793825076,0.0,2.605485890806016,0.0,0.0,0.0,1.5888195217709336,0.0,0.5244926771817531,0.0,0.03670067825874209,0.030305664329888213,0.09803624951660926,0.2443389069979556,0.0,0.5040886685929348,0.0,0.0,0.0,0.19444444444444445,0.2222222222222222,0.0,0.027777777777777776,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.0,0.4722222222222222,0.6111111111111112,0.0,0.027777777777777776,0.6111111111111112,0.19444444444444445,0.9722222222222222,0.027777777777777776,0.9722222222222222,0.08333333333333333,0.05555555555555555,1.0,0.0,0.0,0.3333333333333333,0.2777777777777778,0.027777777777777776,0.0,0.027777777777777776,1.0,0.0,0.0,0.2222222222222222,0.0,0.08333333333333333,0.8611111111111112,0.0,0.8055555555555556,0.0,0.0,0.0,0.8333333333333334,0.0,0.3055555555555556,0.0,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.19444444444444445,0.0,0.2777777777777778,0.0,0.0,36
KUL01,Border,Myeloids,SPP1+B,GSE144735,0.006765822453730017,0.1571928417874299,0.12793927798592825,0.2971726294167497,0.015019160305179989,0.0,0.0,0.002664449018190526,0.11249007547759313,0.5394042259988551,0.003020587102848774,0.0,0.010880649229099856,0.005055402418267228,0.5397538425305104,0.5875723747930756,0.11331191218905169,0.030434622951064038,3.4838423169387007,0.3932335758752984,1.1462650262076803,0.061118836689195016,2.0897921307697067,0.037138405125909796,0.0031499172967400743,2.4675543988260977,0.0,0.0,0.590876852528652,0.2208559735746547,0.010414205331756566,0.013018803903681778,0.01063169905335065,6.007190422816461,0.014343002843254966,0.006292436406339632,0.8277258960944132,0.005105070255169263,0.02602650686064065,2.216458815532539,0.018448345243097183,2.564609170214602,0.0,0.026991041731792887,0.01009245876136979,2.3052141428781594,0.0,1.6243605795680252,0.23715811366402234,0.010894507478616275,0.0,0.12312962454888447,0.2456387604765311,0.0,3.3002631754218212,0.0,0.03341584577854966,0.006802721088435374,0.19047619047619047,0.16326530612244897,0.2585034013605442,0.02040816326530612,0.0,0.0,0.006802721088435374,0.14965986394557823,0.3469387755102041,0.006802721088435374,0.0,0.013605442176870748,0.006802721088435374,0.36054421768707484,0.4421768707482993,0.09523809523809523,0.034013605442176874,0.8503401360544217,0.4421768707482993,0.7346938775510204,0.07482993197278912,0.8979591836734694,0.04081632653061224,0.006802721088435374,0.9523809523809523,0.0,0.0,0.5578231292517006,0.2857142857142857,0.02040816326530612,0.02040816326530612,0.02040816326530612,1.0,0.013605442176870748,0.006802721088435374,0.6530612244897959,0.006802721088435374,0.027210884353741496,0.9523809523809523,0.027210884353741496,0.9115646258503401,0.0,0.034013605442176874,0.013605442176870748,0.9319727891156463,0.0,0.6258503401360545,0.1836734693877551,0.013605442176870748,0.0,0.1564625850340136,0.2925170068027211,0.0,0.8707482993197279,0.0,0.04081632653061224,147
KUL01,Border,Myeloids,Unknown,GSE144735,0.0,0.0,0.0,0.6164074436896438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30839509668467685,0.0,0.0,0.20751543484482762,3.5731632185879407,0.0,0.1705108895392306,0.21708680300846542,1.8888722364659378,0.0,0.0,1.0874425438845243,0.0,0.0,0.38494978086718157,0.1705108895392306,0.0,0.0,0.0,6.032236944990405,0.0,0.0,0.20007164140860076,0.0,0.0,1.4417166169185887,0.0,1.9309130445679061,0.0,0.0,0.0,2.1488536873298396,0.0,0.5785975100329565,0.0,0.0,0.0,0.21708680300846542,0.0,0.0,4.135419368867126,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.6363636363636364,0.0,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.0,0.0,0.45454545454545453,0.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.5454545454545454,0.0,0.7272727272727273,0.0,0.0,0.0,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.8181818181818182,0.0,0.0,11
KUL01,Border,Myeloids,cDC,GSE144735,0.0,0.0,0.6133457213597575,0.0,0.0,0.0,0.0,0.0,0.3953556939646196,0.0,0.0,0.0,0.0,0.0,0.42928932224610883,0.0,0.0,0.0,2.1757791946069576,0.0,1.6403448240750578,0.0,0.42928932224610883,0.0,0.0,3.298102207041792,0.0,0.0,1.270154915149897,0.6133457213597575,0.0,0.0,0.0,5.902300051253995,0.0,0.0,0.0,0.0,0.0,1.791643482999726,0.0,3.0216816350649847,0.0,0.0,0.0,1.9983210338119353,0.0,0.0,0.0,0.0,0.0,0.0,0.3953556939646196,0.0,1.3404437010231776,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,2
KUL01,Border,Stromal cells,Enteric glial cells,GSE144735,0.0,1.3900247510827153,0.0,0.0,0.0,0.0,0.0,0.0,0.4298353649511159,0.5796565380490726,0.0,0.44402484458126146,0.0,0.0,0.2534663712123589,0.0,0.0,0.0,1.2420213023683924,0.0,0.6974912157936204,0.0,0.7294131241575146,0.0,0.0,1.8797936309846364,1.8802920162935421,0.0,0.5692887783130608,0.6974912157936204,0.0,0.0,0.0,4.471452490297377,0.5701148580867494,0.0,0.0,0.0,0.0,1.7786657215318618,0.0,3.7482922711350355,0.0,0.0,0.0,0.0,0.0,3.7897042504636005,0.0,0.0,0.0,0.806546493139509,0.0,0.0,0.6887384408696896,0.0,3.070604385191568,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0,0.75,0.75,0.0,0.25,0.5,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,1.0,4
KUL01,Border,Stromal cells,Lymphatic ECs,GSE144735,0.0,0.29303607337649695,0.0,0.0,0.18719921189151897,0.0,0.0,0.0,0.29029489561159055,1.0324146886022523,0.0,0.0,0.0,0.0,0.14403818848145297,0.0,0.0,0.0,0.10309568372007157,0.0,0.0,0.0,0.29303607337649695,0.0,0.0,2.8901460527838747,0.0,0.0,0.4220408780275197,0.17587643949992957,0.0,0.0,0.0,3.3845955578744977,0.10309568372007157,0.0,0.0,0.0,0.0,2.0243830913176883,0.0,1.0819176341991394,0.0,0.0,0.18719921189151897,0.0,0.10309568372007157,0.3537642558844555,0.3671622575914462,0.0,0.0,0.14403818848145297,0.4343330840930435,0.0,0.10309568372007157,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.75,0.0,0.25,0.0,0.0,4
KUL01,Border,Stromal cells,Myofibroblasts,GSE144735,0.0,0.2632520892720881,0.017591090160511965,0.3834579750261353,0.21315097177186088,0.0,0.0,0.8320448620194691,3.6306765486640553,2.980061338948803,0.579070674455619,0.0,0.0,0.0847656907025601,0.22445275730102343,0.10202818399246245,0.028889195537601182,0.0,0.12548474408775082,0.07642532433837997,0.41701486618084055,0.021270255529678265,1.2348457354137448,0.10723475930729937,0.0,3.5582452727395872,0.0,0.0,0.3568794623223453,0.47227179712589346,0.23926137350240392,0.0,0.007971942138066238,4.29599295043368,0.2826701424523764,0.0,0.0,0.01045450289027457,0.06641370731429048,1.6301116868867427,0.0,2.5850512958734058,0.010766255720234532,0.0,0.0,0.20314707088483613,0.0,0.42654578017592165,0.01045450289027457,0.28984807298412557,0.0,4.211702943640093,0.3295364549178446,0.0,0.6168846873000899,0.0,0.0,0.0,0.3902439024390244,0.04878048780487805,0.24390243902439024,0.34146341463414637,0.0,0.0,0.6341463414634146,0.9024390243902439,0.8292682926829268,0.5609756097560976,0.0,0.0,0.0975609756097561,0.14634146341463414,0.0975609756097561,0.024390243902439025,0.0,0.24390243902439024,0.0975609756097561,0.43902439024390244,0.04878048780487805,0.6585365853658537,0.04878048780487805,0.0,0.926829268292683,0.0,0.0,0.36585365853658536,0.4634146341463415,0.36585365853658536,0.0,0.024390243902439025,1.0,0.2926829268292683,0.0,0.0,0.024390243902439025,0.07317073170731707,0.8780487804878049,0.0,0.8536585365853658,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0,0.2926829268292683,0.024390243902439025,0.24390243902439024,0.0,0.926829268292683,0.36585365853658536,0.0,0.4878048780487805,0.0,0.0,41
KUL01,Border,Stromal cells,Pericytes,GSE144735,0.0,0.30559587849892805,0.0,0.03718861989032147,0.7066949567192117,0.0,0.0,0.13164347320206798,2.269836814391184,1.4826810093048814,0.011625663676808728,0.0,0.0,0.02038197860437651,0.23449652038493515,0.10960154908706134,0.055702714981395444,0.0,0.10468484073672306,0.0,0.3017228152171268,0.0,0.6516598028765693,0.044582733590651194,1.250764593995782,3.4508040526871624,0.0,0.0,0.7790089664201815,0.1916862427553771,0.8563919895771522,0.0,0.0,3.406490340338015,0.1810597981142295,0.08229607274397552,0.0,0.0,0.03718861989032147,1.2036724303784128,0.0,3.349323529595156,0.0,0.0,0.0,0.14283426577991118,0.0,0.3822570406565787,0.0,0.0,0.04636144754371441,2.2168921727716415,0.2661767340019984,0.0,0.48183060433206115,0.0,0.0,0.0,0.2857142857142857,0.0,0.03571428571428571,0.5714285714285714,0.0,0.0,0.10714285714285714,0.8571428571428571,0.5714285714285714,0.03571428571428571,0.0,0.0,0.03571428571428571,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.5,0.03571428571428571,0.6428571428571429,1.0,0.0,0.0,0.5714285714285714,0.25,0.6785714285714286,0.0,0.0,0.9285714285714286,0.17857142857142858,0.07142857142857142,0.0,0.0,0.03571428571428571,0.75,0.0,0.9285714285714286,0.0,0.0,0.0,0.17857142857142858,0.0,0.32142857142857145,0.0,0.0,0.03571428571428571,0.8571428571428571,0.25,0.0,0.32142857142857145,0.0,0.0,28
KUL01,Border,Stromal cells,Smooth muscle cells,GSE144735,0.0,0.7236775708173767,0.03583415929695743,0.0,0.38817972247860166,0.0,0.0,0.04869587453053022,1.573044259191981,1.7985996641145092,0.5885068399810179,0.0,0.04567138056845495,0.0,0.07350246364046988,0.053420579143431665,0.0,0.0,0.08931910999858633,0.0,0.354609404684855,0.0,0.22037259508981968,0.0,0.3205748465112126,2.717299980883696,0.0,0.0,0.8677745056038704,0.21808377588846087,0.6936291271071315,0.0,0.0,3.730416090473982,0.6344690401023895,0.020337153085134955,0.06480021199573183,0.0,0.03606941456663857,1.5291126982007215,0.023479111572900745,3.6732416841578672,0.023981875781888727,0.0,0.0,0.102688245809634,0.0,0.6327287253495409,0.0,0.0,0.0,1.4983422571307574,0.1858472322526289,0.0,0.36406571756545486,0.0,0.0,0.0,0.5625,0.03125,0.0,0.34375,0.0,0.0,0.03125,0.8125,0.84375,0.4375,0.0,0.03125,0.0,0.09375,0.0625,0.0,0.0,0.09375,0.0,0.28125,0.0,0.1875,0.0,0.15625,1.0,0.0,0.0,0.65625,0.21875,0.53125,0.0,0.0,1.0,0.5,0.03125,0.0625,0.0,0.03125,0.9375,0.03125,1.0,0.03125,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.78125,0.1875,0.0,0.40625,0.0,0.0,32
