Patient,Class,Cell_type,Cell_subtype,dataset,APOE__mean,ARG2__mean,CCL11__mean,CCL2__mean,CCL7__mean,CD163__mean,CD68__mean,CD8A__mean,CD8B__mean,CEBPD__mean,CHI3L1__mean,COL1A1__mean,COL3A1__mean,CP__mean,CSF3__mean,CXCL1__mean,CXCL10__mean,CXCL12__mean,CXCL2__mean,CXCL9__mean,ELAVL3__mean,ELAVL4__mean,FAP__mean,FBLN2__mean,FN1__mean,FTH1__mean,GAP43__mean,GBP2__mean,GBP5__mean,GZMB__mean,HP__mean,IER3__mean,IFITM1__mean,IFNG__mean,IL13RA2__mean,IL6__mean,LCN2__mean,LGALS3__mean,MT2A__mean,NDRG4__mean,NID1__mean,NOS2__mean,PLP1__mean,PRF1__mean,S100B__mean,SAA1__mean,SAA2__mean,SLC1A3__mean,SLPI__mean,SOD2__mean,SOX10__mean,SPP1__mean,STEAP4__mean,TIMP1__mean,TUBB3__mean,UCHL1__mean,VNN1__mean,APOE__pct_detected,ARG2__pct_detected,CCL11__pct_detected,CCL2__pct_detected,CCL7__pct_detected,CD163__pct_detected,CD68__pct_detected,CD8A__pct_detected,CD8B__pct_detected,CEBPD__pct_detected,CHI3L1__pct_detected,COL1A1__pct_detected,COL3A1__pct_detected,CP__pct_detected,CSF3__pct_detected,CXCL1__pct_detected,CXCL10__pct_detected,CXCL12__pct_detected,CXCL2__pct_detected,CXCL9__pct_detected,ELAVL3__pct_detected,ELAVL4__pct_detected,FAP__pct_detected,FBLN2__pct_detected,FN1__pct_detected,FTH1__pct_detected,GAP43__pct_detected,GBP2__pct_detected,GBP5__pct_detected,GZMB__pct_detected,HP__pct_detected,IER3__pct_detected,IFITM1__pct_detected,IFNG__pct_detected,IL13RA2__pct_detected,IL6__pct_detected,LCN2__pct_detected,LGALS3__pct_detected,MT2A__pct_detected,NDRG4__pct_detected,NID1__pct_detected,NOS2__pct_detected,PLP1__pct_detected,PRF1__pct_detected,S100B__pct_detected,SAA1__pct_detected,SAA2__pct_detected,SLC1A3__pct_detected,SLPI__pct_detected,SOD2__pct_detected,SOX10__pct_detected,SPP1__pct_detected,STEAP4__pct_detected,TIMP1__pct_detected,TUBB3__pct_detected,UCHL1__pct_detected,VNN1__pct_detected,n_cells
SMC02,Normal,T cells,T follicular helper cells,GSE132465,0.0,0.0,0.0,0.5591637035856414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4213719739390416,0.0,0.0,0.0,0.0,0.0,0.0,0.4926653028908699,0.0,0.0,0.0,0.0,0.0,1.4782590514884069,0.0,0.0,0.0,0.4926653028908699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
SMC02,Normal,T cells,Unknown,GSE132465,0.0,0.0,0.0,0.386308889890904,0.0,0.0,0.0,0.3110796527756639,0.0,0.0,0.0,0.18946906897938898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.188595567589149,0.0,0.18946906897938898,0.24151661427920246,0.0,0.0,0.44293090693615994,0.22739358606634555,0.696511064539094,0.0,0.0,0.0,0.0,0.6333450767643356,0.0,0.0,0.0,0.0,0.0,0.19683982091151497,0.0,0.0,0.0,0.0,0.18622366370318025,0.0,0.0,0.0,0.5995459063332963,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,7
SMC02,Normal,T cells,gamma delta T cells,GSE132465,0.031199463990868613,0.13449928895842037,0.0,0.05322759734245191,0.0,0.0,0.023436901596446628,0.3897241537519049,0.21496645374070347,0.5471844250775253,0.00933498461390824,0.0,0.0,0.0,0.011527600514543282,0.011441824756009333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719565539736952,3.6911926795273025,0.0,0.2409352521399967,0.020393961039391013,1.0682066010375446,0.0,0.08663999645570312,0.17522884436239602,0.1709218283309407,0.0,0.0,0.0,0.2030161574925442,0.24115988789134957,0.0,0.0,0.0,0.0,0.39994216695210694,0.011016248651933219,0.0,0.0,0.0,0.0,0.22726360547739813,0.0,0.01103379824612223,0.0,0.2976676204648387,0.0,0.0,0.0,0.02608695652173913,0.09565217391304348,0.0,0.043478260869565216,0.0,0.0,0.017391304347826087,0.23478260869565218,0.1391304347826087,0.34782608695652173,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,1.0,0.0,0.16521739130434782,0.017391304347826087,0.5043478260869565,0.0,0.06956521739130435,0.13043478260869565,0.09565217391304348,0.0,0.0,0.0,0.1391304347826087,0.16521739130434782,0.0,0.0,0.0,0.0,0.2782608695652174,0.008695652173913044,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.008695652173913044,0.0,0.2,0.0,0.0,0.0,115
SMC02,Tumor,B cells,CD19+CD20+ B,GSE132465,0.019066813518207933,0.03217729989862158,0.019366698700168196,0.0,0.0,0.0,0.08381100398029383,0.0,0.0,0.06182784984672592,0.026576318529309598,0.08199584940543353,0.08181053818473695,0.0,0.053784713523975645,0.15690742601773358,0.0,0.0,0.1284038060287993,0.0,0.0,0.0,0.0,0.0,0.0258070496577016,3.877564876810747,0.0,0.20786321074657074,0.08948740592938315,0.04242157640739522,0.0,0.11632876050319987,0.08372601385935596,0.019366698700168196,0.0,0.13238919023784937,0.16548649896350198,0.28654424038975357,0.20011784950898678,0.0,0.0,0.0,0.0,0.0,0.019254487349919042,0.0,0.0,0.0,0.0,0.7927107139317816,0.0,0.08741739377774763,0.0,0.27183460878239646,0.0,0.0,0.01783562449744993,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.04285714285714286,0.014285714285714285,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.11428571428571428,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,1.0,0.0,0.14285714285714285,0.05714285714285714,0.02857142857142857,0.0,0.07142857142857142,0.05714285714285714,0.014285714285714285,0.0,0.08571428571428572,0.1,0.18571428571428572,0.12857142857142856,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.44285714285714284,0.0,0.05714285714285714,0.0,0.18571428571428572,0.0,0.0,0.014285714285714285,70
SMC02,Tumor,B cells,IgG+ Plasma,GSE132465,0.17043302426544246,0.10146407664643704,0.0,0.07111247652001054,0.0,0.0,0.021892556719269665,0.018564903955240068,0.0,0.014009695559835944,0.0,0.272781274157076,0.07511740107148586,0.0,0.0,0.20280442402655016,0.04664406088393637,0.0,0.19621061218135524,0.0,0.0,0.0,0.0,0.0,0.024122821056555745,2.805485453057398,0.0,0.014009695559835944,0.09998979051759399,0.13988092551715733,0.0,0.30264710241518505,0.08545490710836091,0.021892556719269665,0.020315082336663806,0.07748758053251822,0.20012592527990994,0.5436683744470797,0.24913893052210914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018564903955240068,0.093274575931061,0.449734369705213,0.0,0.08025811222087866,0.0,0.755578260808209,0.0,0.05299932814912319,0.0,0.2777777777777778,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.3888888888888889,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,0.0,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.3888888888888889,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.5555555555555556,0.0,0.16666666666666666,0.0,0.7777777777777778,0.0,0.05555555555555555,0.0,18
SMC02,Tumor,B cells,Unknown,GSE132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.037380475592462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118342121234006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.530720356338211,0.0,0.8118342121234006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2
SMC02,Tumor,Epithelial cells,CMS1,GSE132465,0.0,0.34993913632211826,0.0,0.0,0.0,0.0,0.498233428379411,0.0,0.0,0.0,0.0,0.0,0.34993913632211826,0.0,0.0,0.5824469947123703,0.5143581125291652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34993913632211826,4.656285559729364,0.0,0.0,0.0,0.35448807192111265,0.0,0.9505032159206953,0.0,0.0,0.0,0.0,1.3575231440489168,2.208204448883349,0.14829429205729275,0.0,0.0,0.0,0.0,0.0,0.0,0.14829429205729275,0.0,0.0,0.8998335746995885,2.3009664434576926,0.0,0.0,0.0,1.8955430257148724,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
SMC02,Tumor,Epithelial cells,CMS2,GSE132465,0.10441069759832056,0.0582243141177751,0.0038336856156646875,0.03818491728621119,0.0,0.0070478928221311115,0.40458465729662973,0.010366213686989883,0.03708307126757099,0.4773512856909878,0.023190293069107755,0.1258494371466005,0.08572101790446386,0.0,0.006532169270325793,0.68329964877498,0.07949075976540451,0.008571567886559781,0.8056635958557464,0.019020925468587715,0.00659917378857603,0.0,0.0031830407261787845,0.01394291277916613,0.03309650848359055,4.697270633020254,0.0,0.1807929022385074,0.011035628893852715,0.11106073043293901,0.0,1.192705334172559,0.19127992638110217,0.014219463628157512,0.005343212280696572,0.029224018586890124,1.3082382227679108,2.2241322242785135,0.37391788679478805,0.002495203254727399,0.008401984000550259,0.01582328314671637,0.0,0.005562457514569329,0.002524957313681887,0.07977840690068452,0.018463041843873956,0.000672743992694486,0.8899567949600596,1.0095639566937296,0.0,0.06795564131247689,0.004999887675717686,0.9246688229002606,0.0024406542338623006,0.002150611326628648,0.010801717639549657,0.26608187134502925,0.15497076023391812,0.011695906432748537,0.09649122807017543,0.0,0.023391812865497075,0.6228070175438597,0.03216374269005848,0.1023391812865497,0.652046783625731,0.07309941520467836,0.32456140350877194,0.22514619883040934,0.0,0.023391812865497075,0.6666666666666666,0.1286549707602339,0.017543859649122806,0.6578947368421053,0.029239766081871343,0.023391812865497075,0.0,0.008771929824561403,0.04093567251461988,0.09941520467836257,1.0,0.0,0.3684210526315789,0.029239766081871343,0.2807017543859649,0.0,0.8304093567251462,0.40058479532163743,0.03216374269005848,0.008771929824561403,0.09064327485380116,0.8391812865497076,0.9590643274853801,0.5555555555555556,0.008771929824561403,0.03216374269005848,0.043859649122807015,0.0,0.02046783625730994,0.008771929824561403,0.1023391812865497,0.03508771929824561,0.0029239766081871343,0.7894736842105263,0.8859649122807017,0.0,0.17251461988304093,0.014619883040935672,0.8157894736842105,0.005847953216374269,0.008771929824561403,0.038011695906432746,342
SMC02,Tumor,Epithelial cells,CMS3,GSE132465,0.0,0.0839270693055335,0.0,0.0,0.0,0.0,0.8782917408897464,0.0,0.0,0.14664950782287392,0.0,0.0,0.48261654783785574,0.0,0.0,0.4775592691825004,0.18839059802730534,0.0,0.23462040154856267,0.0,0.0,0.0,0.0,0.0,0.0,4.874798545684355,0.0,0.17791840107409854,0.0,0.10446352872177185,0.0,0.19674959639940082,0.18839059802730534,0.0,0.0,0.0,2.486985518331681,1.9282667832970368,0.23462040154856267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781530191160839,0.0,1.5132461474217083,1.209841928867597,0.0,0.0,0.0,1.601291408967796,0.0,0.0,0.0839270693055335,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.25,4
SMC02,Tumor,Epithelial cells,CMS4,GSE132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6723322583421005,0.0,0.0,0.0,0.0,0.0,1.5757478890511167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79345838500717,0.0,0.0,0.0,1.5757478890511167,0.0,0.0,0.0,2.159720181877765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
SMC02,Tumor,Myeloids,Pro-inflammatory,GSE132465,0.054427967780242816,0.0059833298139564265,0.003361124002661304,0.7229892330001874,0.1276080327422529,0.21578889342912602,1.0997030002679318,0.004550023112020594,0.0,0.10726978462491886,0.06632915356718407,0.0926866324074655,0.05985847338162408,0.0,0.19318896453241244,1.3262589084915921,0.821450087040573,0.0,2.3225844955248007,0.34346347530795585,0.0,0.0,0.020775240366474455,0.0,0.045671098839962156,6.647354937192591,0.0,0.522959204539754,0.5394055846408562,0.022633734053424736,0.03287037880487605,1.9606984860367873,0.15042574115805415,0.0037026831491281556,0.0,0.9948615854728969,0.12022650013145549,0.9807238726003185,1.8947669634130893,0.006228836181057263,0.013458679583827887,0.007515749022064732,0.0,0.0,0.007416568237838168,0.007114979115198299,0.0,0.07746203790664104,0.10228946711292404,4.542452448985642,0.0,0.5679205937012081,0.018520812030297814,3.635243459370136,0.0,0.0,0.014337589907475046,0.03614457831325301,0.004016064257028112,0.004016064257028112,0.2570281124497992,0.060240963855421686,0.12449799196787148,0.5622489959839357,0.004016064257028112,0.0,0.06827309236947791,0.0321285140562249,0.05622489959839357,0.03614457831325301,0.0,0.08835341365461848,0.42168674698795183,0.2570281124497992,0.0,0.714859437751004,0.1566265060240964,0.0,0.0,0.012048192771084338,0.0,0.024096385542168676,1.0,0.0,0.30522088353413657,0.28112449799196787,0.020080321285140562,0.01606425702811245,0.7630522088353414,0.10040160642570281,0.004016064257028112,0.0,0.3895582329317269,0.08032128514056225,0.46184738955823296,0.6104417670682731,0.004016064257028112,0.008032128514056224,0.004016064257028112,0.0,0.0,0.004016064257028112,0.004016064257028112,0.0,0.05220883534136546,0.04819277108433735,1.0,0.0,0.1686746987951807,0.012048192771084338,0.8353413654618473,0.0,0.0,0.008032128514056224,249
SMC02,Tumor,Myeloids,Proliferating,GSE132465,3.4027332649086106,0.0,0.0,1.14668260162161,0.3750848803695938,0.6899913556312137,1.4886104683294052,0.0,0.0,0.4908705430640477,0.0,0.28927533317340076,0.1470209118300514,0.0,0.0,2.258472729171123,0.3726296911734088,0.0,2.985747599499051,0.1786674365103993,0.0,0.0,0.0,0.0,0.11747486185463903,4.4244033416744015,0.0,0.18284982297216348,0.1470209118300514,0.19879453637704395,0.0,2.4767031089687337,0.0,0.0,0.0,0.6829364451167516,0.11747486185463903,1.5041161339736029,1.5418384672352061,0.0,0.0,0.0,0.0,0.0,0.8009486581755625,0.0,0.0,0.0,0.06537496111752449,2.659257745931767,0.0,3.1663661718167795,0.0,1.1589448230210342,0.0,0.0,0.11747486185463903,0.8333333333333334,0.0,0.0,0.5,0.16666666666666666,0.6666666666666666,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,0.5,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.8333333333333334,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,6
SMC02,Tumor,Myeloids,SPP1+,GSE132465,1.1415306812182433,0.0049729021800271455,0.00662958505630673,0.68871844348212,0.10654667594212953,0.5130992537175334,1.6207099204312287,0.016032241711282355,0.005015090740512043,0.24238134544236126,0.07282943117405917,0.08419307953346061,0.05275585053318383,0.0,0.28554552711078685,2.320238302192567,0.3821784307511378,0.007201504212261587,3.141757406469431,0.22874123074287708,0.0,0.008021387513799657,0.006809033797466656,0.0,0.07893065569589282,6.321890547806633,0.0,0.3942715865410758,0.2986709576056157,0.04572750425708174,0.00660605128723726,2.4569355296436584,0.025476762669882264,0.004414001047727686,0.0,1.345107595482017,0.13986126398279128,1.7860764700509932,2.376395142132213,0.0018060849122333187,0.021351229372674356,0.0,0.0,0.0063802759297070764,0.20800822838570496,0.009377123505202553,0.0030174815860793697,0.12654646319703014,0.048316318520662205,3.916273143672535,0.0,1.5452846693030358,0.00511776445724775,2.884080426006406,0.0023687658609672676,0.0029448196360047363,0.035617835746410066,0.3822525597269625,0.006825938566552901,0.006825938566552901,0.3037542662116041,0.06484641638225255,0.3378839590443686,0.78839590443686,0.020477815699658702,0.0034129692832764505,0.20136518771331058,0.07167235494880546,0.08191126279863481,0.05460750853242321,0.0,0.15017064846416384,0.7337883959044369,0.16040955631399317,0.006825938566552901,0.9453924914675768,0.12627986348122866,0.0,0.006825938566552901,0.006825938566552901,0.0,0.06143344709897611,1.0,0.0,0.310580204778157,0.22184300341296928,0.034129692832764506,0.006825938566552901,0.9249146757679181,0.013651877133105802,0.0034129692832764505,0.0,0.6006825938566553,0.12627986348122866,0.8430034129692833,0.7781569965870307,0.0034129692832764505,0.020477815699658702,0.0,0.0,0.006825938566552901,0.13993174061433447,0.013651877133105802,0.0034129692832764505,0.10580204778156997,0.040955631399317405,0.9965870307167235,0.0,0.4880546075085324,0.0034129692832764505,0.8464163822525598,0.0034129692832764505,0.0034129692832764505,0.027303754266211604,293
SMC02,Tumor,Myeloids,Unknown,GSE132465,0.17143320465669504,0.0,0.0,0.0,0.022663683036750787,0.0,0.9802183078180747,0.05744322505028158,0.0,0.1167534367436171,0.0,0.1596497027514933,0.03345146880963055,0.0,0.0,0.20026537905129063,0.1756177308006225,0.0,0.29978818299006854,0.10592815197957112,0.0,0.0,0.031049252412512343,0.03134079161808327,0.0,4.363751877333872,0.0,0.06776609296814334,0.052174538130394785,3.8184057537983085,0.0,0.40276546531457225,0.10561136058081402,0.0,0.0,0.07545190917359972,0.0,0.34946589105178144,0.41908090830565303,0.0,0.0,0.0,0.0,0.022663683036750787,0.0,0.0,0.0,0.017373981320200915,0.05480831999300159,0.9656165149863478,0.0,0.1508095103290476,0.0,0.587542041177401,0.0,0.0,0.017198464485098947,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.6111111111111112,0.05555555555555555,0.0,0.1111111111111111,0.0,0.16666666666666666,0.027777777777777776,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.05555555555555555,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,1.0,0.0,0.05555555555555555,0.05555555555555555,0.9444444444444444,0.0,0.25,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.05555555555555555,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.0,0.027777777777777776,36
SMC02,Tumor,Myeloids,cDC,GSE132465,0.13532964641878414,0.0,0.0,0.250584378797546,0.0,0.17396456842930969,1.1039901776878056,0.0,0.0,0.5371822423578683,0.04167442888358554,0.13087415631134408,0.10183454298859376,0.0,0.0,0.5158080914703992,0.46127726830449595,0.0,1.8592649421149468,0.3695709830042034,0.0,0.0,0.0,0.03565560397600312,0.0,5.8664341233871395,0.0,0.4948741919128627,0.3500462720151148,0.1967846215615395,0.0,2.156408425470404,0.07115717443789145,0.0,0.0,0.38524630314839775,0.23130413870609356,1.627206799557395,1.2667417614871435,0.0,0.026769597024926126,0.0,0.0,0.023035015930405755,0.3548147161877889,0.0,0.0,0.07470248104539337,0.02413202172413688,3.099778356685787,0.0,0.12460175402528229,0.0,3.2375590345015035,0.0,0.0,0.03326421259181496,0.16129032258064516,0.0,0.0,0.12903225806451613,0.0,0.16129032258064516,0.6451612903225806,0.0,0.0,0.41935483870967744,0.06451612903225806,0.12903225806451613,0.12903225806451613,0.0,0.0,0.3548387096774194,0.25806451612903225,0.0,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0,0.03225806451612903,0.0,1.0,0.0,0.41935483870967744,0.2903225806451613,0.22580645161290322,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.25806451612903225,0.25806451612903225,0.9032258064516129,0.6129032258064516,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.22580645161290322,0.0,0.0,0.0967741935483871,0.03225806451612903,0.967741935483871,0.0,0.12903225806451613,0.0,0.967741935483871,0.0,0.0,0.03225806451612903,31
SMC02,Tumor,Stromal cells,Lymphatic ECs,GSE132465,0.0,0.5309316160887684,0.0,3.266867454130576,0.0,0.0,0.0,0.0,0.0,1.3611058768945181,0.0,0.6389731124337191,0.2747131715985802,0.0,0.0,1.9669712386203801,0.3013396083578799,0.0,3.4831494862087347,0.0,0.0,0.0,0.0,0.0,1.8474849404153002,4.021359180185552,0.0,0.4599101463316017,0.45697693372535725,0.0,0.0,2.253269942192858,0.0,0.0,0.0,0.0,0.2295920077308885,0.7346233179301819,2.6302734642515126,0.2295920077308885,0.7316901053239375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1468002330427205,0.0,0.2295920077308885,0.0,3.423774963338529,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,3
SMC02,Tumor,Stromal cells,Myofibroblasts,GSE132465,0.39191332006582125,0.04645558094983967,0.6776775382179973,1.2736485853548967,0.07255947615571771,0.006990530223567473,0.26891437506267096,0.0,0.0,0.8026070630491594,0.9417115700578422,4.105077839812118,3.872977975385648,0.03796270762211371,0.09952449000056313,1.8718529555148775,0.32867097117699207,0.21495048370646008,1.013425867326349,0.07348561424875626,0.0,0.0,0.5235347288901222,0.3396107668060886,1.8154569099805697,5.066701136318449,0.036862495811046496,0.3928131685070541,0.07159731720742435,0.04277456526174491,0.0,2.3173978101389414,0.17980952193435867,0.0,0.14585643255238326,0.4265236784102297,0.10985847166428171,1.37189845968397,2.2850881618212093,0.0,0.5052033636312111,0.0,0.0,0.006990530223567473,0.0,0.0,0.0,0.03204341577894444,0.06933416476301175,2.4151697940870807,0.0,0.046243017690847675,0.0,3.455415218317145,0.019851705469721977,0.16279479976791164,0.0,0.38095238095238093,0.047619047619047616,0.2857142857142857,0.6190476190476191,0.07142857142857142,0.023809523809523808,0.38095238095238093,0.0,0.0,0.6666666666666666,0.40476190476190477,0.9761904761904762,0.9761904761904762,0.047619047619047616,0.14285714285714285,0.7380952380952381,0.23809523809523808,0.14285714285714285,0.6904761904761905,0.07142857142857142,0.0,0.0,0.5238095238095238,0.40476190476190477,0.8333333333333334,1.0,0.047619047619047616,0.40476190476190477,0.09523809523809523,0.09523809523809523,0.0,0.9047619047619048,0.30952380952380953,0.0,0.11904761904761904,0.3333333333333333,0.16666666666666666,0.8571428571428571,0.8095238095238095,0.0,0.5476190476190477,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.9523809523809523,0.0,0.047619047619047616,0.0,1.0,0.047619047619047616,0.23809523809523808,0.0,42
SMC02,Tumor,Stromal cells,Pericytes,GSE132465,0.27207221298693324,0.055283830131754697,0.0,0.7351823785176026,0.0,0.17397210192705648,0.38035478112673105,0.0,0.0,0.6378781974428489,0.7669339298625848,4.404619505153792,3.536436313493393,0.0,0.0,0.2364070400988254,0.0,0.11321982182088577,0.6614858709088989,0.0,0.0,0.0,0.26977083690895265,0.24035496168126763,3.1571281696496154,4.259285223197024,0.0,0.49668064886568875,0.0,0.0,0.0,0.818157098211935,0.36445819520541584,0.06790338814618492,0.0,0.0,0.11321982182088577,1.60410323770416,2.1784423201893555,0.0,0.9096737446957854,0.0,0.0,0.17397210192705648,0.0,0.0,0.0,0.0,0.0,1.038473543714783,0.0,0.08960620056193973,0.2871919237479422,3.779988499104038,0.0,0.49822037487177867,0.0,0.4,0.2,0.0,0.6,0.0,0.2,0.4,0.0,0.0,0.8,0.2,1.0,1.0,0.0,0.0,0.6,0.0,0.2,0.6,0.0,0.0,0.0,0.4,0.4,1.0,1.0,0.0,0.6,0.0,0.0,0.0,0.8,0.4,0.2,0.0,0.0,0.2,1.0,1.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.4,1.0,0.0,0.6,0.0,5
