"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","contrast"
-2.47345370984416,0.157831334536021,-4.47389023498535,6.59277564592305e-05,0.028947773283497,1.62007377222954,"Plin4","tumor_vs_healthy_24h"
3.98691414927313,1.9887936878826,4.47299127855068,6.61102822888174e-05,0.028947773283497,1.61766108163809,"Vnn1","tumor_vs_healthy_24h"
3.03992670939953,-0.0278120087061581,4.41688654241152,7.85400223317012e-05,0.0333156957228285,1.46731855947139,"Serpina3i","tumor_vs_healthy_24h"
-1.5721606396661,8.83510028634442,-4.39828678178356,8.31465995039116e-05,0.0338764164211906,1.41758259805876,"Dlk1","tumor_vs_healthy_24h"
3.86686750985685,3.57211802226303,4.39165163051542,8.48532605216209e-05,0.0338764164211906,1.39985321048634,"Cxcl2","tumor_vs_healthy_24h"
3.27432424204792,1.46823924220489,4.37075785798116,9.04550774158709e-05,0.035081063452658,1.34406989787424,"Il13ra2","tumor_vs_healthy_24h"
1.45762867838772,8.01454237755303,4.32231592866013,0.000104875176512715,0.0395437679439887,1.21501102487135,"Ier3","tumor_vs_healthy_24h"
3.31961742489056,0.542685453238375,4.22590628315166,0.000140588685772634,0.0515770492075062,0.959362584719569,"Tnfrsf9","tumor_vs_healthy_24h"
3.5013731859237,0.801130940594007,4.21544616387614,0.000145114817500652,0.0518365403356277,0.931727203091034,"Zbp1","tumor_vs_healthy_24h"
3.5786118057759,1.98451188129972,4.09050784397309,0.000211501356886742,0.071946444211359,0.603297954846455,"Wfdc17","tumor_vs_healthy_24h"
2.941001441798,6.03165722403877,4.08970363719092,0.000212012506884806,0.071946444211359,0.601194222199068,"Mmp9","tumor_vs_healthy_24h"
-1.41945451923125,8.63571781245337,-4.07956125043168,0.000218563275941253,0.0723604367713796,0.57467443437996,"Sparcl1","tumor_vs_healthy_24h"
-3.14735384990203,1.47942763172971,-4.04469572643577,0.000242622190199973,0.0784131811851055,0.483678663274668,"Pln","tumor_vs_healthy_24h"
4.12252445934196,1.63150617988352,4.0039862087086,0.000273987984986933,0.0864909978654099,0.377769815562928,"Serpina3f","tumor_vs_healthy_24h"
-1.69395856372994,6.28863198467045,-3.93300138859391,0.000338367566235057,0.104386394183515,0.19400845733206,"Gm13889","tumor_vs_healthy_24h"
3.88338212658062,2.86961387112987,3.89332137887843,0.000380529675302499,0.114784662501247,0.0918130117134028,"C3","tumor_vs_healthy_24h"
-1.69932201311557,6.1657875585336,-3.88244359345019,0.000392951663304112,0.115954910384566,0.0638654164065651,"Olfml2b","tumor_vs_healthy_24h"
3.16893858380671,5.19980862807708,3.86147109628234,0.000418021461800052,0.120728155797317,0.0100663162371335,"Mmp3","tumor_vs_healthy_24h"
1.07117235422463,9.91699511305316,3.84162270520238,0.000443172102461806,0.125325377475345,-0.0407457048752091,"Dcn","tumor_vs_healthy_24h"
2.71374877734234,0.0918775567115636,3.78209482381651,0.000527712991977856,0.146187268430764,-0.19251818751756,"Sprr2e","tumor_vs_healthy_24h"
1.42918469754385,6.06791774531589,3.74446971783778,0.000588988063817345,0.156990332314705,-0.287953858865901,"Gstm1","tumor_vs_healthy_24h"
3.17307388465485,3.50730456698277,3.74397295528787,0.000589841384120373,0.156990332314705,-0.289211273031928,"Cxcl10","tumor_vs_healthy_24h"
-2.67826867628558,0.887413057166439,-3.71932367009097,0.000633717096026898,0.162308598380378,-0.351516950021799,"Tmem37","tumor_vs_healthy_24h"
1.6587181440563,5.72175668855613,3.71931248004538,0.000633737712845148,0.162308598380378,-0.35154519597125,"Rgs4","tumor_vs_healthy_24h"
2.32266215014803,-0.108920157926467,3.70327819118116,0.000663955048927838,0.165048641252104,-0.391982297225837,"Il19","tumor_vs_healthy_24h"
2.75274287888873,1.14928834517869,3.69261970253285,0.000684806337032602,0.165048641252104,-0.418821244010185,"Gbp5","tumor_vs_healthy_24h"
-2.71031188512579,1.39147358244905,-3.69239679377756,0.000685249094116586,0.165048641252104,-0.41938219601208,"Plxdc1","tumor_vs_healthy_24h"
1.31850123000856,7.57909315407974,3.68848058238581,0.000693072974168996,0.165048641252104,-0.429235028694892,"Hif1a","tumor_vs_healthy_24h"
-3.33384090674927,2.33128555600135,-3.67781631274795,0.000714817829354458,0.167292020959611,-0.456042737444336,"Kcnmb2","tumor_vs_healthy_24h"
2.48069378690635,0.76333073090733,3.6639446710719,0.00074408951446485,0.170363439117526,-0.490863236866122,"Tfpi2","tumor_vs_healthy_24h"
2.02967497105775,-0.316392852076746,3.65980669017246,0.000753043048994517,0.170363439117526,-0.501239376547017,"Rasl12","tumor_vs_healthy_24h"
-2.86366575997672,1.31686902262925,-3.59712209673431,0.000902065153766566,0.200254379091049,-0.657793760394901,"Fam180a","tumor_vs_healthy_24h"
-2.3995340855594,0.452633926426846,-3.59228630448381,0.000914673014855242,0.200254379091049,-0.669821231218283,"Vstm4","tumor_vs_healthy_24h"
-1.36645616610578,7.33140150437652,-3.58301941732388,0.00093930913492455,0.20238384440422,-0.692849298297868,"Fbn2","tumor_vs_healthy_24h"
2.31256589848281,0.04432294752985,3.56451888852984,0.00099041632463657,0.210061112353388,-0.738742350203453,"Slc36a2","tumor_vs_healthy_24h"
2.04123657159297,0.321358630909378,3.54098482413749,0.00105930197582856,0.221214846459951,-0.796965015019906,"Acat3","tumor_vs_healthy_24h"
1.76632847968241,-0.325191173603553,3.49448431248938,0.00120918691023182,0.248689441204345,-0.911479797837987,"Prss22","tumor_vs_healthy_24h"
-2.28973349190836,0.394631116446209,-3.48141587655154,0.00125484726098791,0.25422830926343,-0.943534751602799,"Car3","tumor_vs_healthy_24h"
-1.40800538926377,8.53085251772106,-3.46291855473218,0.00132231132344668,0.261390740602427,-0.988808238068261,"Myh10","tumor_vs_healthy_24h"
-3.41636008998839,2.58173872255968,-3.46121039998828,0.00132871379855367,0.261390740602427,-0.992983247863616,"Nptx1","tumor_vs_healthy_24h"
3.22024228765596,1.69653339098845,3.45381048730729,0.00135679475482941,0.263101885743635,-1.01105841676735,"Il6","tumor_vs_healthy_24h"
1.52591401099963,7.2788188314671,3.42730954908806,0.00146209700609679,0.279528236067012,-1.07563661470337,"Tm4sf1","tumor_vs_healthy_24h"
3.45931346250596,2.11671704789155,3.4073466000591,0.00154654072817901,0.288771451474034,-1.12412256630788,"Lbp","tumor_vs_healthy_24h"
-1.32998339315055,7.06519296264611,-3.40586462275916,0.00155299218783,0.288771451474034,-1.12771644058055,"Pxylp1","tumor_vs_healthy_24h"
1.31519433021379,8.01191770269787,3.34210958852931,0.00185623361013564,0.340493446270016,-1.28158679243443,"Ptgs2","tumor_vs_healthy_24h"
2.10971075553803,-0.236987492734035,3.29618879086677,0.00210882285577759,0.381668819257666,-1.39149939241532,"Ascl2","tumor_vs_healthy_24h"
-0.945962974851861,11.3009171529479,-3.28276441653361,0.00218864454207696,0.38634026778788,-1.42348252748112,"Acta2","tumor_vs_healthy_24h"
-1.30676845503447,7.29937597032401,-3.28195416428455,0.00219355325916793,0.38634026778788,-1.42541075216873,"Cdkn1c","tumor_vs_healthy_24h"
-1.09668715265021,8.11731790769181,-3.27761511197287,0.00222001921964451,0.38634026778788,-1.43573252715825,"Ccdc80","tumor_vs_healthy_24h"
-2.4362270628254,0.889641245244548,-3.27140731028627,0.00225841261220433,0.388046744279261,-1.45048727969142,"Crispld1","tumor_vs_healthy_24h"
2.79516109116624,1.42711544116507,3.23720002300888,0.00248156402414376,0.421059375796592,-1.53152687220408,"Upp1","tumor_vs_healthy_24h"
0.882779510709073,7.96089718744207,3.21476226804613,0.00263915293978078,0.442269901291164,-1.58443735233773,"Nfkbia","tumor_vs_healthy_24h"
-0.924318442368598,8.65302290675753,-3.19795423861042,0.00276337898890325,0.457440321894789,-1.623942761914,"Gsn","tumor_vs_healthy_24h"
-2.03419432615099,0.286911907229701,-3.18186943158888,0.00288743961036536,0.472055370377654,-1.66164325497467,"Extl1","tumor_vs_healthy_24h"
-0.975490660415804,9.30702129488857,-3.17760314438958,0.00292122079797576,0.472055370377654,-1.67162546023048,"Ptn","tumor_vs_healthy_24h"
2.28225702513946,0.769984472904779,3.16153026977584,0.00305188331720676,0.487367813503112,-1.70916674255133,"Ccl20","tumor_vs_healthy_24h"
1.41282414025258,7.44349909574266,3.15380638526814,0.00311662567377165,0.489961374091668,-1.72717014919758,"Serping1","tumor_vs_healthy_24h"
2.53916550483468,1.9152080401646,3.14763423595578,0.00316929403504035,0.489961374091668,-1.74153919569717,"Tlr2","tumor_vs_healthy_24h"
-1.27307129256619,6.85734586116373,-3.14680768314114,0.00317641085310644,0.489961374091668,-1.74346226767943,"Slc24a3","tumor_vs_healthy_24h"
-2.32701760620164,5.34824727552332,-3.13218332117002,0.00330485959693193,0.504046788412966,-1.7774412480365,"Nog","tumor_vs_healthy_24h"
-2.24152611419808,0.726980594811304,-3.1047713329435,0.00355897107501547,0.536771926358445,-1.84089359006264,"Dpf3","tumor_vs_healthy_24h"
-2.19899614217896,0.285311772421694,-3.08921468590455,0.00371128421282828,0.551401239489482,-1.87676402269524,"Pls1","tumor_vs_healthy_24h"
-2.14205078034738,1.03016980291407,-3.0866267720424,0.00373721187807812,0.551401239489482,-1.88272133433843,"Amica1","tumor_vs_healthy_24h"
1.0509058043013,7.32776234855444,3.07413095370283,0.00386482890893048,0.564098791503466,-1.91144648449434,"Ifitm2","tumor_vs_healthy_24h"
-2.60906902862521,1.0133050699831,-3.03226180547925,0.00432304585725617,0.621013136782131,-2.00720759435582,"Kcnc4","tumor_vs_healthy_24h"
2.47199797621421,0.242399276765788,3.02692827684233,0.00438496244700587,0.621013136782131,-2.01935175425671,"Asb5","tumor_vs_healthy_24h"
-2.51933855604733,1.94947824935055,-3.02456182718536,0.00441270101000615,0.621013136782131,-2.02473605927118,"Sptb","tumor_vs_healthy_24h"
-2.59134938029879,1.00190633902219,-3.01742240546379,0.00449739076347016,0.621013136782131,-2.040965308592,"Atp1a2","tumor_vs_healthy_24h"
-1.43075979035674,5.16656934375087,-3.01553997592565,0.00451997418778134,0.621013136782131,-2.0452407036832,"Fabp3","tumor_vs_healthy_24h"
2.20525208431727,4.09623188992169,3.01476776257769,0.00452926923098799,0.621013136782131,-2.04699411331402,"Ptges","tumor_vs_healthy_24h"
2.54773100909413,1.6896993647701,3.00616602628503,0.00463403065690042,0.626062315492895,-2.06650772586891,"Nrip3","tumor_vs_healthy_24h"
2.63304336503204,2.05222697576226,3.00305948307794,0.00467242268399271,0.626062315492895,-2.07354710873362,"Ccl5","tumor_vs_healthy_24h"
-1.30492412963628,7.08045804691038,-3.00048536589464,0.00470446118905815,0.626062315492895,-2.07937679037305,"Col6a3","tumor_vs_healthy_24h"
2.00166921855302,-0.195356602265376,2.98535021910206,0.00489705640808865,0.645365472654323,-2.11359437093981,"Sprr2d","tumor_vs_healthy_24h"
-1.67518467042395,-0.316598063789805,-2.98071806646604,0.00495746604174345,0.647044654332939,-2.12404636618807,"Alx4","tumor_vs_healthy_24h"
-1.91682760001024,0.264545453157865,-2.95125269776262,0.0053584266868146,0.692716989017346,-2.19030643496759,"Galnt16","tumor_vs_healthy_24h"
-1.95652993720043,-0.0355241606752604,-2.94337663738378,0.00547064662235183,0.695975477128616,-2.20795114983998,"Lrrc39","tumor_vs_healthy_24h"
-1.3540190623568,5.99271255872162,-2.94229855986327,0.00548617769653469,0.695975477128616,-2.21036416566024,"Ano1","tumor_vs_healthy_24h"
2.93894853003324,2.27743122542519,2.93799621040798,0.00554857113947673,0.697373191178306,-2.21998865154594,"Ch25h","tumor_vs_healthy_24h"
0.684857014284926,9.82392268805119,2.93051768900241,0.00565861174033615,0.704678860213971,-2.2366981790089,"Thbs1","tumor_vs_healthy_24h"
-2.19483867296205,0.397891488357304,-2.91624842126021,0.00587426835770184,0.716289971325699,-2.26850921996953,"Pdzrn4","tumor_vs_healthy_24h"
-1.6713953509146,0.3673674154175,-2.9141766024249,0.00590621300198974,0.716289971325699,-2.27312019788433,"Hrct1","tumor_vs_healthy_24h"
1.73233868683083,-0.0825223400266364,2.9116972359527,0.00594465525729894,0.716289971325699,-2.27863559042723,"Thsd1","tumor_vs_healthy_24h"
2.38395068964871,1.27311268275251,2.91052406289406,0.005962926680404,0.716289971325699,-2.28124434114602,"Gm4951","tumor_vs_healthy_24h"
0.808927803698031,8.83611511291512,2.90348427571895,0.00607367568920997,0.723193629871369,-2.29688509425535,"Mt1","tumor_vs_healthy_24h"
-2.3127292216407,1.13568713375773,-2.89890863665078,0.00614668802284841,0.725522984540386,-2.30703872982815,"Fam189a2","tumor_vs_healthy_24h"
-1.91125059543453,0.00977657452207419,-2.89380758948885,0.00622905173267957,0.728906450167177,-2.31834676845718,"Dusp27","tumor_vs_healthy_24h"
1.92450606539746,-0.0856493487173661,2.870425292555,0.00661997112192392,0.768029812042695,-2.37002463946548,"Cxcl11","tumor_vs_healthy_24h"
2.27207198430329,1.44574528433712,2.85226489636583,0.00693927290840769,0.798251614057,-2.40998314996818,"Lama1","tumor_vs_healthy_24h"
0.896830575435448,9.67204827556876,2.84419827619548,0.00708566363238872,0.802813010931877,-2.42768180938098,"Ifitm3","tumor_vs_healthy_24h"
1.94406641259456,-0.0517542667982139,2.84356853343854,0.00709721241430862,0.802813010931877,-2.42906219294439,"Apol6","tumor_vs_healthy_24h"
2.01056370397096,-0.0929508611818753,2.82254681229963,0.00749295197832427,0.835709679051575,-2.475031924376,"Gzme","tumor_vs_healthy_24h"
2.90133595200303,1.56954128997635,2.82104681440039,0.00752196158215515,0.835709679051575,-2.47830392388877,"S100a8","tumor_vs_healthy_24h"
-1.15639496247418,6.89658532499441,-2.81537331209841,0.0076326346069939,0.835709679051575,-2.49066986890487,"Prss23","tumor_vs_healthy_24h"
2.44525685798465,3.01221476103576,2.81528847954171,0.00763430088421949,0.835709679051575,-2.49085465102969,"Sprr2b","tumor_vs_healthy_24h"
1.99861212008995,4.21397521319166,2.80763968733683,0.00778593787756205,0.84499330027935,-2.50750084294813,"Socs3","tumor_vs_healthy_24h"
2.19768266350629,5.67921346225171,2.80388936597993,0.00786130786715723,0.84499330027935,-2.51565230700423,"Iigp1","tumor_vs_healthy_24h"
2.02243134365473,3.95060491089278,2.80168819036496,0.00790586040485321,0.84499330027935,-2.52043344406406,"Ereg","tumor_vs_healthy_24h"
-1.87926360919115,0.138292096780595,-2.7984460102137,0.00797191126152502,0.845396277062036,-2.52747141159168,"Olfr558","tumor_vs_healthy_24h"
-2.05711908402346,1.1881641129816,-2.79174936571402,0.00810996606419769,0.850212634001517,-2.54199184580504,"Sez6l","tumor_vs_healthy_24h"
1.90743821548007,-0.202309572757142,2.79018192211565,0.00814259926478541,0.850212634001517,-2.54538737559093,"Fgf7","tumor_vs_healthy_24h"
-1.77017460701225,6.30712384672386,-2.78406072383894,0.00827121177265822,0.857049073298188,-2.558636050277,"Hand1","tumor_vs_healthy_24h"
-2.09031384676493,1.11937637713525,-2.77568596011323,0.00845023452353674,0.868965783503694,-2.5767323612898,"Pitpnm3","tumor_vs_healthy_24h"
-1.08217145231919,7.36860074817659,-2.75878045129334,0.00882263265906936,0.900439215896297,-2.61315601725431,"Mtus2","tumor_vs_healthy_24h"
2.18576898767102,2.82110891180734,2.74926509870394,0.00903888229731707,0.915625285849118,-2.63359455174205,"Fabp4","tumor_vs_healthy_24h"
2.31035064055661,1.75234499862543,2.74481342252365,0.00914173203263691,0.919184226748248,-2.64314096039725,"Casp4","tumor_vs_healthy_24h"
0.964456935660191,8.44516083642789,2.73171611152441,0.00945065386830525,0.93212584285159,-2.67116966679645,"Igfbp4","tumor_vs_healthy_24h"
1.72977520098499,-0.0550580499906423,2.73119595749627,0.00946312002855398,0.93212584285159,-2.67228102667779,"Cadps2","tumor_vs_healthy_24h"
-1.97429860014269,1.420282549011,-2.72919255534342,0.00951127662811574,0.93212584285159,-2.67656021167792,"Rbm24","tumor_vs_healthy_24h"
-2.48741753704985,1.52368403876196,-2.72779012336832,0.00954512245147863,0.93212584285159,-2.67955453953878,"C1qtnf4","tumor_vs_healthy_24h"
2.11747026868351,4.25613080773496,2.71765640122468,0.00979302167792722,0.949503401829886,-2.70116135233712,"Gbp2","tumor_vs_healthy_24h"
2.05054018775864,0.331912022247361,2.71111994329883,0.00995607006348885,0.958465922282253,-2.71507046133561,"Ppbp","tumor_vs_healthy_24h"
2.08408478363796,4.0371826820702,2.68302161098216,0.0106859772242778,0.999883655288253,-2.77461231673152,"Cx3cl1","tumor_vs_healthy_24h"
1.48635555946983,-0.209257506218453,2.67881074262323,0.0107995283945829,0.999883655288253,-2.78350030015476,"Cbr2","tumor_vs_healthy_24h"
2.27296117181772,2.25928088086714,2.67548706267943,0.0108899412479694,0.999883655288253,-2.79050918256492,"Kcne4","tumor_vs_healthy_24h"
-1.64478448268052,-0.140244706887493,-2.66805539456853,0.0110946362081736,0.999883655288253,-2.80616011034433,"2310034G01Rik","tumor_vs_healthy_24h"
2.57351602965315,1.15701300209455,2.66700671850156,0.0111238047573539,0.999883655288253,-2.80836628442097,"Ifi205","tumor_vs_healthy_24h"
-1.45592653396109,6.05055236410479,-2.66536188243157,0.011169697862993,0.999883655288253,-2.81182548772923,"Rasl11b","tumor_vs_healthy_24h"
2.37294961568835,1.10236059078502,2.64153939412575,0.0118542594989753,0.999883655288253,-2.86176704641769,"Wipf3","tumor_vs_healthy_24h"
-0.783647761991386,8.64633773428916,-2.63805717593346,0.0119575023213277,0.999883655288253,-2.86904219059108,"Ptrf","tumor_vs_healthy_24h"
-1.01056938352898,5.93481615431748,-2.63186076521766,0.0121432675593077,0.999883655288253,-2.88197205555648,"Tpcn1","tumor_vs_healthy_24h"
-1.80536517032365,0.260161350250117,-2.6238223644274,0.0123882140416822,0.999883655288253,-2.89871523715343,"Prss35","tumor_vs_healthy_24h"
-1.92632120266876,0.687111832179039,-2.62349263293373,0.0123983580494201,0.999883655288253,-2.89940130227853,"Fam81a","tumor_vs_healthy_24h"
0.874633721413645,7.90679325369484,2.62032573996769,0.0124961757193186,0.999883655288253,-2.90598764277066,"Ldha","tumor_vs_healthy_24h"
-2.23781889175876,3.9096627761391,-2.61954558354501,0.0125203816165377,0.999883655288253,-2.90760935245707,"Gm16010","tumor_vs_healthy_24h"
-0.784581941517911,7.30367727766596,-2.61732061286549,0.0125896528547819,0.999883655288253,-2.91223261404099,"Cux1","tumor_vs_healthy_24h"
-1.95487660310893,0.759951865482511,-2.61681453104269,0.0126054581098354,0.999883655288253,-2.91328383202642,"Acrbp","tumor_vs_healthy_24h"
-0.877891685482108,7.22143020755792,-2.60062111842202,0.0131209242803502,0.999883655288253,-2.94684804037928,"Ckb","tumor_vs_healthy_24h"
-1.92822404974053,0.715749901720908,-2.59826602135886,0.0131974842209893,0.999883655288253,-2.95171776154114,"Aoc3","tumor_vs_healthy_24h"
-1.73834879473617,-0.112415217522337,-2.59732076228808,0.0132283281228369,0.999883655288253,-2.9536714702,"Gal3st3","tumor_vs_healthy_24h"
-1.8747452524748,0.330423502265954,-2.5907997898991,0.0134429184353045,0.999883655288253,-2.96713623783452,"Cpne5","tumor_vs_healthy_24h"
2.35575161303391,1.58430192214072,2.58833380316922,0.0135248979166078,0.999883655288253,-2.97222213359553,"Il1rn","tumor_vs_healthy_24h"
-1.77807257381086,0.553987116491485,-2.58367093955198,0.0136811660595514,0.999883655288253,-2.98182993041856,"Adrb3","tumor_vs_healthy_24h"
-0.9770143854653,7.05826994378839,-2.57402280312707,0.0140097807139246,0.999883655288253,-3.00167246276211,"Isoc1","tumor_vs_healthy_24h"
2.0994349232179,3.27153523736179,2.55940115085553,0.0145216077511877,0.999883655288253,-3.03164713206561,"Bcl3","tumor_vs_healthy_24h"
2.59932722932508,3.41978008865391,2.55580873862699,0.0146499535638048,0.999883655288253,-3.03899378327788,"Serpina3g","tumor_vs_healthy_24h"
1.21488311895292,-0.361833027790064,2.54896695799606,0.0148972666632859,0.999883655288253,-3.0529659847816,"Tgm3","tumor_vs_healthy_24h"
1.41837249045216,-0.243019505123993,2.54713369238068,0.0149641807605021,0.999883655288253,-3.05670549229985,"Tfec","tumor_vs_healthy_24h"
1.93062737248872,4.46044297582365,2.54494248444021,0.0150445205809714,0.999883655288253,-3.06117270864182,"Rgs16","tumor_vs_healthy_24h"
-0.890351868114946,8.71168585953304,-2.54086658283082,0.0151950127824015,0.999883655288253,-3.06947521987291,"Hspb1","tumor_vs_healthy_24h"
1.65762080451866,0.229663043291963,2.54016151964025,0.0152211847272184,0.999883655288253,-3.070910487506,"Traf3ip3","tumor_vs_healthy_24h"
2.43531465843504,1.66226230134371,2.53570037699884,0.0153877404733675,0.999883655288253,-3.07998549060282,"Angptl4","tumor_vs_healthy_24h"
-1.83967697182304,0.530361901020497,-2.53051786795426,0.0155833200367081,0.999883655288253,-3.09051411231413,"Tmem132b","tumor_vs_healthy_24h"
1.71345605126579,0.226805268140516,2.52822456390091,0.0156705887727503,0.999883655288253,-3.09516837142729,"Csf3","tumor_vs_healthy_24h"
1.621549961986,1.44881499096214,2.52555033849275,0.0157729169913765,0.999883655288253,-3.1005920281784,"Xdh","tumor_vs_healthy_24h"
-2.01003743013961,0.273585740330536,-2.5200721059128,0.0159844485107432,0.999883655288253,-3.11169015775978,"Lppr5","tumor_vs_healthy_24h"
-0.95000404605103,7.03566376188012,-2.51869733193042,0.0160379379896807,0.999883655288253,-3.11447263792361,"Enc1","tumor_vs_healthy_24h"
-1.28283125519398,5.73611945241405,-2.51819565057152,0.0160574980051966,0.999883655288253,-3.11548775628688,"Grem2","tumor_vs_healthy_24h"
1.60152992005295,0.380002515856494,2.51526956351065,0.0161720177559357,0.999883655288253,-3.12140570312632,"Il1r2","tumor_vs_healthy_24h"
-1.5266206934982,0.103503641008021,-2.51373136004113,0.0162325178220724,0.999883655288253,-3.1245147724329,"Esr1","tumor_vs_healthy_24h"
-2.03737629575136,3.91297006015537,-2.5137310687688,0.0162325292978341,0.999883655288253,-3.12451536103752,"Slc40a1","tumor_vs_healthy_24h"
-2.52042716365781,3.87059546554413,-2.50069519368771,0.016753607352971,0.999883655288253,-3.15081084385284,"Nefl","tumor_vs_healthy_24h"
1.87662211293957,1.40299795720833,2.49903446633637,0.0168210756072407,0.999883655288253,-3.15415396780004,"Fam110c","tumor_vs_healthy_24h"
-1.62649305073456,0.235595077194381,-2.49850520939292,0.016842629066594,0.999883655288253,-3.15521906223632,"D130020L05Rik","tumor_vs_healthy_24h"
-2.01125080122116,0.311963941164479,-2.49778225090542,0.0168721115275742,0.999883655288253,-3.15667371404061,"Marco","tumor_vs_healthy_24h"
-1.75482669148451,4.71597748819504,-2.49503229238206,0.0169846861113485,0.999883655288253,-3.16220417391955,"Atp2a3","tumor_vs_healthy_24h"
1.349430787491,-0.283757648846075,2.49258369459357,0.0170854998547143,0.999883655288253,-3.16712498708783,"Serpinb2","tumor_vs_healthy_24h"
-1.93844473579155,0.577200030671694,-2.49248373013464,0.0170896271600028,0.999883655288253,-3.1673258085308,"Hoxaas2","tumor_vs_healthy_24h"
2.46625376951946,1.03565571782932,2.49036401324188,0.0171773596847313,0.999883655288253,-3.17158284359831,"Ptx3","tumor_vs_healthy_24h"
1.69613855357408,3.7199257069031,2.49034401788097,0.017178189219432,0.999883655288253,-3.17162298830634,"Cartpt","tumor_vs_healthy_24h"
-0.612299997086375,9.02090726806014,-2.48149156472294,0.0175490517539392,0.999883655288253,-3.18937391771262,"Id2","tumor_vs_healthy_24h"
