"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","contrast"
6.6735200688615,3.57211802226303,7.57920337766574,3.7197490328227e-09,2.65866065681588e-05,10.5165679917594,"Cxcl2","tumor_vs_healthy_6h"
5.89233529248661,4.25613080773496,7.56248763565606,3.91728400886383e-09,2.65866065681588e-05,10.4704786940396,"Gbp2","tumor_vs_healthy_6h"
5.89604146510102,1.24011589713728,7.40468572700153,6.39239538984959e-09,2.89234583406061e-05,10.0337253344482,"Selp","tumor_vs_healthy_6h"
5.56987008254019,4.60581728087927,7.19075871662176,1.24584945910452e-08,4.22779013947118e-05,9.43706090222885,"Cxcl1","tumor_vs_healthy_6h"
5.84722454131355,3.50730456698277,6.89925647557202,3.11035775123755e-08,8.44399922305971e-05,8.61629679168746,"Cxcl10","tumor_vs_healthy_6h"
2.62040160166239,8.1519156213672,6.66713255912075,6.4705136645459e-08,0.00014638458747091,7.95711073307413,"Mt2","tumor_vs_healthy_6h"
4.52308500507245,0.769984472904779,6.2656703424681,2.3111143296958e-07,0.000417721515864047,6.80767531513269,"Ccl20","tumor_vs_healthy_6h"
4.22545112279083,4.74590857600037,6.24578616354879,2.4618919455668e-07,0.000417721515864047,6.75049886544385,"Osmr","tumor_vs_healthy_6h"
4.35943080912499,4.21397521319166,6.12410523826272,3.62508822804226e-07,0.000546743862304952,6.40022192515383,"Socs3","tumor_vs_healthy_6h"
4.02099018709228,3.80987507316637,5.9024579565799,7.33927289961867e-07,0.00092730182101749,5.76085410611582,"Gch1","tumor_vs_healthy_6h"
1.61590130831264,7.96089718744207,5.8845255149582,7.77035760788422e-07,0.00092730182101749,5.7090738336886,"Nfkbia","tumor_vs_healthy_6h"
4.66286413408596,3.82193766310892,5.8677028949488,8.19774705481795e-07,0.00092730182101749,5.6604934016293,"Isg15","tumor_vs_healthy_6h"
4.06845224172927,4.29569340599666,5.76540049104361,1.13523797551395e-06,0.0011853630984328,5.36499082803362,"Akt1s1","tumor_vs_healthy_6h"
3.92253303488283,5.14207952333687,5.62732005072768,1.76126794133697e-06,0.00170767507397914,4.96608349254895,"Nfkbiz","tumor_vs_healthy_6h"
4.15756537590569,0.78240719163588,5.58058606969538,2.04333091740225e-06,0.00184907825818788,4.83109823161707,"Sele","tumor_vs_healthy_6h"
4.04744158723019,3.4141956639679,5.45163019681395,3.07745723582617e-06,0.00250731473111029,4.4588225062577,"Stk17b","tumor_vs_healthy_6h"
2.2100743468981,6.22917854468221,5.43104135793337,3.28519683982839e-06,0.00250731473111029,4.39942368736176,"Cebpd","tumor_vs_healthy_6h"
3.96994829816999,4.09623188992169,5.42725805976434,3.32486114336122e-06,0.00250731473111029,4.38851027373777,"Ptges","tumor_vs_healthy_6h"
-5.04488438472427,2.14422703483006,-5.39383043051089,3.69668978314535e-06,0.00264099300612711,4.29210428898292,"Ikzf1","tumor_vs_healthy_6h"
3.45382544901653,3.51965933057392,5.3593937102439,4.12303896550237e-06,0.00270332417873564,4.19282954756199,"Ell","tumor_vs_healthy_6h"
1.79903311669441,8.01454237755303,5.334684760097,4.4587627989542e-06,0.00270332417873564,4.12162678679048,"Ier3","tumor_vs_healthy_6h"
3.73830481153451,3.0154432167563,5.32344756123718,4.62030640595408e-06,0.00270332417873564,4.08925348776185,"Bid","tumor_vs_healthy_6h"
3.54473974227493,3.94745153446493,5.31048715261898,4.81386116024053e-06,0.00270332417873564,4.05192267186661,"Fnip2","tumor_vs_healthy_6h"
3.73048228597561,3.93689204260753,5.28781265771699,5.17207330220322e-06,0.00270332417873564,3.98663016913513,"Fra10ac1","tumor_vs_healthy_6h"
3.92099772342411,4.89497095572728,5.28775754353267,5.17297550376639e-06,0.00270332417873564,3.98647149429963,"Ifi47","tumor_vs_healthy_6h"
4.5891949256487,1.94454045981282,5.28744962521263,5.17801890725848e-06,0.00270332417873564,3.98558499401147,"Vegfc","tumor_vs_healthy_6h"
3.0989940270269,0.816758113776711,5.27253654139004,5.42822099454463e-06,0.00272898784370181,3.94265560111958,"Hist1h2ap","tumor_vs_healthy_6h"
3.76880487629486,3.01706946032643,5.23129231375644,6.18450023871728e-06,0.00294515977999255,3.8239875847711,"Mcoln1","tumor_vs_healthy_6h"
3.72113562806179,5.84559300846716,5.2258330802836,6.29214922791984e-06,0.00294515977999255,3.80828710986725,"Cyp1b1","tumor_vs_healthy_6h"
-3.32846694122338,4.69537578770757,-5.17495419024037,7.38928523242153e-06,0.003343405258163,3.66204489883161,"Ldb2","tumor_vs_healthy_6h"
3.56909857481228,3.47693358548804,5.1236854966659,8.68675922742658e-06,0.00380367966945447,3.5148456697666,"Nsun4","tumor_vs_healthy_6h"
1.41767686547369,8.83611511291512,5.08846706484322,9.70660176700857e-06,0.00411741913704295,3.41383296167978,"Mt1","tumor_vs_healthy_6h"
3.98521815873185,5.51513828549155,5.07690158735519,1.00667483630133e-05,0.00414078915998612,3.38068077601198,"Stat1","tumor_vs_healthy_6h"
3.75425590956007,4.08750362879135,5.06490239761782,1.04544063312287e-05,0.0041737679864735,3.346296003904,"Eif2ak2","tumor_vs_healthy_6h"
3.37926518358776,4.81894749107193,5.05567073816096,1.07626943751836e-05,0.00417408038424979,3.31984936108828,"Lrrc8d","tumor_vs_healthy_6h"
-4.1770432828277,2.49826355116268,-5.0174810766523,1.21366769751012e-05,0.00457620147944512,3.21051640603838,"Atxn7l2","tumor_vs_healthy_6h"
3.24075057762362,4.0733247564027,5.00196454635298,1.27433546403443e-05,0.00466126155733531,3.16612849607925,"Gopc","tumor_vs_healthy_6h"
4.11276679362561,4.03422714234214,4.98671523244997,1.33688310104389e-05,0.00466126155733531,3.12252504221317,"Rnd1","tumor_vs_healthy_6h"
3.44371413423467,3.13494980123969,4.98615318683128,1.33924562204271e-05,0.00466126155733531,3.12091833086355,"Zbtb7b","tumor_vs_healthy_6h"
2.00021527749684,8.05242272767496,4.96702573681511,1.42215873294409e-05,0.00479399530843184,3.06625563499152,"Ccl2","tumor_vs_healthy_6h"
4.24765360818831,3.53833162787546,4.96128589069836,1.44801685314355e-05,0.00479399530843184,3.04985861938056,"Parp14","tumor_vs_healthy_6h"
2.80034216675004,7.56808552284248,4.94016798580327,1.54722331042071e-05,0.00500047838467875,2.98955713985385,"Mmp10","tumor_vs_healthy_6h"
4.43940387089856,5.1474583384777,4.92989565176456,1.59788331509976e-05,0.0050441088649219,2.96023990805777,"Ifit3","tumor_vs_healthy_6h"
3.21427603342737,4.69577354308657,4.91382504784362,1.68045003966669e-05,0.00516324756660441,2.91439468939157,"Wdr48","tumor_vs_healthy_6h"
3.08589078844,4.26903930006715,4.90794567515577,1.71169987105642e-05,0.00516324756660441,2.89762865841263,"Fam117b","tumor_vs_healthy_6h"
3.30242606754605,3.93359883550508,4.8963819423268,1.77484986659324e-05,0.00523735045416015,2.86466268029864,"Rab32","tumor_vs_healthy_6h"
3.57275048293326,0.650980788007698,4.87003737310866,1.92745275270113e-05,0.00549557580470498,2.78960980076676,"Adamts8","tumor_vs_healthy_6h"
3.10801099523079,4.87078403687024,4.86741583479133,1.94333017994577e-05,0.00549557580470498,2.78214522421797,"Ubap1","tumor_vs_healthy_6h"
1.51625484348642,7.1038432758523,4.85094744589134,2.04607119201081e-05,0.00566803476741932,2.73526960420593,"Phlda1","tumor_vs_healthy_6h"
1.61719640670304,6.85169153257261,4.84433144779992,2.08884208647421e-05,0.00567078849636019,2.71644595022612,"Pdgfa","tumor_vs_healthy_6h"
3.29726578186425,4.00439647922083,4.82790441483781,2.19889784019996e-05,0.00585251750644592,2.66972870718952,"Hivep1","tumor_vs_healthy_6h"
-3.24152133291311,4.03463118954085,-4.80509211832828,2.36129349533397e-05,0.0059808673337978,2.60490172762576,"Gpr89","tumor_vs_healthy_6h"
4.1710882751518,2.22907140614928,4.80384457190532,2.37050844184235e-05,0.0059808673337978,2.6013581939244,"Trp53rk","tumor_vs_healthy_6h"
-3.45043339223305,3.28214084950813,-4.80265815403016,2.37930481821925e-05,0.0059808673337978,2.59798845416134,"Fancm","tumor_vs_healthy_6h"
1.49869630934267,7.82059367469546,4.79138551118166,2.46450792085905e-05,0.00600463497463264,2.56597921182142,"Cox7a2","tumor_vs_healthy_6h"
3.59801670447352,3.04396608016558,4.78490580958112,2.51484083730612e-05,0.00600463497463264,2.54758640663348,"Zmym1","tumor_vs_healthy_6h"
4.01469404371766,2.18520773012593,4.7828325937655,2.53115849394413e-05,0.00600463497463264,2.54170256027567,"Fam115c","tumor_vs_healthy_6h"
4.05077678409862,2.44014044339231,4.77471294380459,2.5960785782471e-05,0.00600463497463264,2.5186636095756,"Nipal1","tumor_vs_healthy_6h"
3.19179927030236,3.35776218445041,4.77127702111236,2.62404284188056e-05,0.00600463497463264,2.50891675465991,"Stra13","tumor_vs_healthy_6h"
4.33214640073475,4.43405225954416,4.76700045524392,2.6592647082994e-05,0.00600463497463264,2.49678716222076,"Igtp","tumor_vs_healthy_6h"
3.40389999825838,3.02236327202907,4.76231215441642,2.69841412592155e-05,0.00600463497463264,2.48349227618667,"Spata13","tumor_vs_healthy_6h"
1.71099824892785,6.23101905965118,4.75147763291982,2.79107735597461e-05,0.00606198957575541,2.45277831285346,"Dab2","tumor_vs_healthy_6h"
3.6374428073019,3.17518985346941,4.74890855536215,2.81350628608067e-05,0.00606198957575541,2.44549751671527,"Cog6","tumor_vs_healthy_6h"
3.93120076649249,3.11356894157536,4.73507680930591,2.93735428167196e-05,0.00622994484678362,2.40631208993629,"Mndal","tumor_vs_healthy_6h"
-3.12670655456695,5.04335899853505,-4.69246192214788,3.35373612401044e-05,0.00693623795233095,2.28573488799632,"Mier3","tumor_vs_healthy_6h"
3.58206446076688,0.916531249601133,4.68591123495121,3.42270643765539e-05,0.00693623795233095,2.26722071082951,"Ddx60","tumor_vs_healthy_6h"
3.1122293332946,5.07785533682598,4.68582135086157,3.42366246357871e-05,0.00693623795233095,2.26696671103792,"Otud6b","tumor_vs_healthy_6h"
2.82811589577345,4.17519242882178,4.66832442018578,3.61486683896722e-05,0.00721591212825603,2.21754324705385,"Dedd","tumor_vs_healthy_6h"
3.07217034247628,5.0111476985341,4.66308819786179,3.67410750849094e-05,0.00722638257688278,2.20276048672683,"Slc9a1","tumor_vs_healthy_6h"
3.24790535089788,2.89965846099297,4.65851873671991,3.72658597599672e-05,0.00722638257688278,2.18986313727499,"Glrx","tumor_vs_healthy_6h"
-3.0849896012162,4.1816914005717,-4.65315850867566,3.78908835228865e-05,0.00724409652027693,2.17473745938139,"Cdca8","tumor_vs_healthy_6h"
1.77101522293488,8.67000686483314,4.60218233179668,4.4375570930913e-05,0.00796434424003133,2.03109096336455,"Grem1","tumor_vs_healthy_6h"
3.19353040461529,0.129825649604761,4.60050926438399,4.46059720896037e-05,0.00796434424003133,2.02638266756188,"Lrrtm2","tumor_vs_healthy_6h"
3.13776707354221,4.06873107110973,4.59960533919194,4.47309430399014e-05,0.00796434424003133,2.02383903755203,"Bcl6","tumor_vs_healthy_6h"
3.93970374463661,4.40734719528646,4.59729582491137,4.50518098013604e-05,0.00796434424003133,2.01734064324181,"Ifi203","tumor_vs_healthy_6h"
3.0709040712835,4.07153605163437,4.5916488121032,4.58459408200855e-05,0.00796434424003133,2.00145464035405,"Gulp1","tumor_vs_healthy_6h"
3.62198955256079,2.17496867113035,4.58753799173883,4.64326926942381e-05,0.00796434424003133,1.98989314424208,"Zfp933","tumor_vs_healthy_6h"
3.41937781957598,1.82143223044825,4.58304992775447,4.70817339115361e-05,0.00796434424003133,1.97727350829712,"Lif","tumor_vs_healthy_6h"
3.57949711570086,2.51375064728009,4.58245169103796,4.71689197700015e-05,0.00796434424003133,1.97559159801247,"Gm9800","tumor_vs_healthy_6h"
-2.9262632081591,5.03197661642323,-4.58080767560919,4.74093348089762e-05,0.00796434424003133,1.97096981016233,"Top3b","tumor_vs_healthy_6h"
