"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","contrast"
-0.871805890177697,0.527108656703335,-1.32859183026459,0.191785691089166,0.999984452942187,-5.1402903370065,"Synpo2l","tumor_vs_healthy_12h"
-0.869826317417152,4.72618953097292,-1.32826113343799,0.191893871239982,0.999984452942187,-5.14069244349153,"Itpr1","tumor_vs_healthy_12h"
-1.02652414610993,0.197816623931721,-1.32795399863731,0.191994385358499,0.999984452942187,-5.14106581874663,"Pih1d2","tumor_vs_healthy_12h"
-0.436873803216768,8.43635293782449,-1.32777548892196,0.192052823620573,0.999984452942187,-5.14128279207778,"Dpysl3","tumor_vs_healthy_12h"
1.10170331066941,1.2437731310418,1.32727573273158,0.192216499797069,0.999984452942187,-5.14189009041201,"Lacc1","tumor_vs_healthy_12h"
1.70322008213542,2.33807796760792,1.32718349385044,0.192246720789668,0.999984452942187,-5.14200215544229,"Myl2","tumor_vs_healthy_12h"
-0.530798562334091,7.54531441880772,-1.32634679704785,0.192521020561555,0.999984452942187,-5.14301837217189,"Pls3","tumor_vs_healthy_12h"
1.06760752802029,5.63546995228535,1.32633867876986,0.192523683493201,0.999984452942187,-5.14302822944367,"Gal","tumor_vs_healthy_12h"
1.13051518761094,0.760457246691969,1.32611542028891,0.192596927053946,0.999984452942187,-5.14329929005872,"Adat1","tumor_vs_healthy_12h"
-0.573828820824896,6.40958840102492,-1.32452669893225,0.193118747516532,0.999984452942187,-5.14522697913735,"Hdac7","tumor_vs_healthy_12h"
1.10163970631389,1.75515405865842,1.32450189875726,0.193126901758662,0.999984452942187,-5.14525705403163,"Cd14","tumor_vs_healthy_12h"
-0.782414555326387,-0.186019623622959,-1.3234623271929,0.193468947049273,0.999984452942187,-5.14651727124724,"Doc2g","tumor_vs_healthy_12h"
-0.890952754212854,0.028880913622729,-1.32270318386046,0.193719016315093,0.999984452942187,-5.14743697304404,"Ppfia4","tumor_vs_healthy_12h"
1.28097366934345,2.79677205451183,1.32217898628425,0.193891836040306,0.999984452942187,-5.1480717586718,"Hoxa10","tumor_vs_healthy_12h"
1.15616003814537,2.8452724209959,1.3220310269937,0.193940637178689,0.999984452942187,-5.1482508910713,"Nr4a1","tumor_vs_healthy_12h"
-1.11498380838675,1.97485388521866,-1.32160684519296,0.194080596214424,0.999984452942187,-5.14876434164288,"Ptpdc1","tumor_vs_healthy_12h"
1.02193114022077,5.66577451867427,1.32146690649094,0.194126785968902,0.999984452942187,-5.14893369754383,"H2-D1","tumor_vs_healthy_12h"
-1.25461420640282,3.85550737954581,-1.32129239115694,0.194184400226354,0.999984452942187,-5.14914487579355,"Lrtm1","tumor_vs_healthy_12h"
1.37483208386267,1.29663037251423,1.32120754361576,0.194212416390773,0.999984452942187,-5.14924753931744,"Rab44","tumor_vs_healthy_12h"
-1.3102832659697,1.32409831775114,-1.32103832825868,0.194268299522036,0.999984452942187,-5.14945226804128,"Cox8b","tumor_vs_healthy_12h"
0.475640967578528,6.23101905965118,1.32086483441224,0.194325608350041,0.999984452942187,-5.14966214847247,"Dab2","tumor_vs_healthy_12h"
1.38543213693594,1.36793985488267,1.320282682672,0.194518000069177,0.999984452942187,-5.15036621111351,"Gmfg","tumor_vs_healthy_12h"
1.08980686900662,3.33078297465279,1.31970251580138,0.194709880282753,0.999984452942187,-5.15106759290782,"Per1","tumor_vs_healthy_12h"
-0.930871363713787,0.349165917274552,-1.3196882350734,0.194714605206941,0.999984452942187,-5.15108485379537,"Tm4sf4","tumor_vs_healthy_12h"
1.17858550969643,2.21598779551861,1.31961729125653,0.194738078986477,0.999984452942187,-5.15117059993865,"Sp100","tumor_vs_healthy_12h"
1.00370177771193,0.447583052154154,1.31957424334227,0.194752323664892,0.999984452942187,-5.15122262769881,"Reep6","tumor_vs_healthy_12h"
-1.20834832043464,2.31777002854049,-1.31951778260081,0.194771007890458,0.999984452942187,-5.15129086388197,"Rab26os","tumor_vs_healthy_12h"
-1.0254216746464,4.99112089556537,-1.31932484557643,0.194834865733683,0.999984452942187,-5.15152401981029,"Fam171b","tumor_vs_healthy_12h"
1.27884415861419,3.03683326985072,1.31768794466903,0.1953772855759,0.999984452942187,-5.15350089723754,"Cry1","tumor_vs_healthy_12h"
-1.05095418944579,3.59718969453158,-1.31752531409031,0.195431239244621,0.999984452942187,-5.15369718370114,"Pygo1","tumor_vs_healthy_12h"
-0.928626297844963,0.0472735296793371,-1.3173006286365,0.195505798664068,0.999984452942187,-5.15396833090324,"Npy1r","tumor_vs_healthy_12h"
-1.2521616111309,2.45349387235727,-1.31693059597141,0.195628637201727,0.999984452942187,-5.15441478950804,"Gsta4","tumor_vs_healthy_12h"
-1.24969313028516,1.19339580593058,-1.3168947835985,0.195640528838137,0.999984452942187,-5.15445799246368,"Wnk3","tumor_vs_healthy_12h"
-0.99027006569842,0.497807864173172,-1.31679448208911,0.19567383727153,0.999984452942187,-5.15457898746947,"Gm17511","tumor_vs_healthy_12h"
-0.35514350460258,9.29718205979937,-1.31674781383295,0.195689336481829,0.999984452942187,-5.15463528113612,"Flna","tumor_vs_healthy_12h"
-1.2902799651422,2.48301224701249,-1.31639632569526,0.195806100878292,0.999984452942187,-5.1550592061038,"Arhgap6","tumor_vs_healthy_12h"
-0.871612614698752,0.906840501723608,-1.31583467602273,0.19599279108975,0.999984452942187,-5.1557363906073,"Tmem44","tumor_vs_healthy_12h"
-1.14279274192804,4.91019851796319,-1.31490474830482,0.196302193483143,0.999984452942187,-5.15685703307917,"Lmo7","tumor_vs_healthy_12h"
0.935832536624203,6.02377790981857,1.31438861804086,0.196474078985365,0.999984452942187,-5.15747870360492,"Tpi1","tumor_vs_healthy_12h"
-0.999101388427603,3.7625201412137,-1.31280061229466,0.197003646857221,0.999984452942187,-5.15939003988226,"Lamtor2","tumor_vs_healthy_12h"
1.65041544052527,2.69723609118226,1.31268989097887,0.197040610643747,0.999984452942187,-5.15952322662961,"Gm16303","tumor_vs_healthy_12h"
-1.12081697226282,1.46388648756443,-1.31251861388719,0.197097801083438,0.999984452942187,-5.15972923585064,"Myo19","tumor_vs_healthy_12h"
-0.677813869324433,7.411942384842,-1.31204582616766,0.197255733256212,0.999984452942187,-5.16029777021504,"Xist","tumor_vs_healthy_12h"
-1.33029022055576,1.42240305044171,-1.31161232791453,0.197400625574839,0.999984452942187,-5.16081889479776,"Gk5","tumor_vs_healthy_12h"
-0.832441428583787,0.103245885016404,-1.31074088315536,0.197692141897226,0.999984452942187,-5.16186601775261,"Six2","tumor_vs_healthy_12h"
-1.36500063940803,1.82720306554165,-1.31069358601411,0.197707973131298,0.999984452942187,-5.16192283162276,"Trabd2b","tumor_vs_healthy_12h"
1.75940702315298,2.77896577542567,1.31060827099423,0.197736532095068,0.999984452942187,-5.1620253082932,"Gm5426","tumor_vs_healthy_12h"
0.918666681108061,0.357331337587373,1.31032356066346,0.197831860780659,0.999984452942187,-5.16236724600441,"Gm12497","tumor_vs_healthy_12h"
-1.09194378071926,2.2076156233008,-1.31024188788262,0.19785921347539,0.999984452942187,-5.16246532272181,"Mtmr1","tumor_vs_healthy_12h"
0.924669444495825,2.0206744365691,1.3102319391073,0.197862545575208,0.999984452942187,-5.16247726932386,"Prr5","tumor_vs_healthy_12h"
1.02984735505379,0.764452686784292,1.3099336407141,0.197962473169478,0.999984452942187,-5.16283543110522,"Gm13140","tumor_vs_healthy_12h"
-1.01259670323938,0.390414449438864,-1.30942213938325,0.198133911344518,0.999984452942187,-5.16344940943487,"Khdrbs2","tumor_vs_healthy_12h"
0.924444860818595,3.46798137087524,1.30813824572851,0.198564726743453,0.999984452942187,-5.1649895649087,"Rnf130","tumor_vs_healthy_12h"
-1.00783595298055,3.78253491375525,-1.30707305548123,0.198922695289144,0.999984452942187,-5.16626632147169,"Cd109","tumor_vs_healthy_12h"
-0.982165949974248,3.85057508510911,-1.30649715762469,0.199116435948696,0.999984452942187,-5.16695620922216,"Ctns","tumor_vs_healthy_12h"
-1.01333008094133,4.543525108384,-1.30640174451761,0.199148548179252,0.999984452942187,-5.16707048114387,"Fer","tumor_vs_healthy_12h"
1.76052308366048,3.53317725121375,1.3063703809309,0.199159104765271,0.999984452942187,-5.16710804222177,"Srgn","tumor_vs_healthy_12h"
-1.30905222193653,2.73336199068305,-1.30569357512167,0.199387012569711,0.999984452942187,-5.16791838601317,"Gm26205","tumor_vs_healthy_12h"
-1.16757534229718,2.59585540938755,-1.30554312775281,0.199437701155971,0.999984452942187,-5.16809846568291,"Toporsos","tumor_vs_healthy_12h"
1.31977212829909,1.96326070165216,1.30494433014696,0.19963954444723,0.999984452942187,-5.16881501610992,"Birc3","tumor_vs_healthy_12h"
-1.04722728769004,3.46917412686834,-1.30427382127321,0.199865744235288,0.999984452942187,-5.1696170247739,"Garem","tumor_vs_healthy_12h"
